crm_name,crm_address,crm_postcode,crm_city,siret_candidate,score,candidate_name,candidate_addr,candidate_city,candidate_postcode,candidate_insee,rank
LYON 9 - ABBE PIERRE,8 place Abbé Pierre,69009,LYON,49094858500057,0.6858822107315063,SIRET 49094858500057,5 PLACE ABBE PIERRE,LYON,69009,69389,4
LYON 9 - ABBE PIERRE,8 place Abbé Pierre,69009,LYON,75287992400039,0.6579057574272156,SIRET 75287992400039,1 PLACE ABBE PIERRE,LYON,69009,69389,5
LYON 9 - ABBE PIERRE,8 place Abbé Pierre,69009,LYON,75287992400039,0.6579057574272156,SIRET 75287992400039,1 PLACE ABBE PIERRE,LYON,69009,69389,5
LYON 9 - COLLEGE PERRIN,14 rue Maréchal Delattre de Tassigny,69009,LYON,19692698400010,0.9982981085777283,CLG,14 RUE MARECHAL DE LATTRE DE TASSIGNY,LYON,69009,69389,1
LYON 9 - COLLEGE PERRIN,14 rue Maréchal Delattre de Tassigny,69009,LYON,19692698400010,0.9982981085777283,CLG,14 RUE MARECHAL DE LATTRE DE TASSIGNY,LYON,69009,69389,1
LYON 9 - COLLEGE PERRIN,14 rue Maréchal Delattre de Tassigny,69009,LYON,52250556900015,0.9863004684448242,ASS SPORTIVE DU COLLEGE JEAN PERRIN,14 RUE MARECHAL DE LATTRE DE TASSIGNY,LYON,69009,69389,2
LYON 9 - COLLEGE PERRIN,14 rue Maréchal Delattre de Tassigny,69009,LYON,52250556900015,0.9863004684448242,ASS SPORTIVE DU COLLEGE JEAN PERRIN,14 RUE MARECHAL DE LATTRE DE TASSIGNY,LYON,69009,69389,2
LYON 9 - COLLEGE PERRIN,14 rue Maréchal Delattre de Tassigny,69009,LYON,48410314800017,0.9858783483505249,FCPE DU LYC ET DU COLL JEAN PERRIN,48 RUE PIERRE BAIZET,LYON,69009,69389,3
LYON 9 - COLLEGE PERRIN,14 rue Maréchal Delattre de Tassigny,69009,LYON,48410314800017,0.9858783483505249,FCPE DU LYC ET DU COLL JEAN PERRIN,48 RUE PIERRE BAIZET,LYON,69009,69389,3
LYON 9 - COLLEGE PERRIN,14 rue Maréchal Delattre de Tassigny,69009,LYON,19690082300010,0.981317937374115,LYCEE GENERAL ET TECHNOLOGIQUE INTERNATIONAL JEAN PERRIN,48 RUE PIERRE BAIZET,LYON,69009,69389,4
LYON 9 - COLLEGE PERRIN,14 rue Maréchal Delattre de Tassigny,69009,LYON,19690082300010,0.981317937374115,LYCEE GENERAL ET TECHNOLOGIQUE INTERNATIONAL JEAN PERRIN,48 RUE PIERRE BAIZET,LYON,69009,69389,4
LYON 9 - COLLEGE PERRIN,14 rue Maréchal Delattre de Tassigny,69009,LYON,32042061500017,0.9737071394920349,FOYER SOCIO EDUCATIF COLLEGE J PERRIN,RUE MARECHAL DE LATTRE DE TASSIGNY,LYON,69009,69389,5
LYON 9 - COLLEGE PERRIN,14 rue Maréchal Delattre de Tassigny,69009,LYON,32042061500017,0.9737071394920349,FOYER SOCIO EDUCATIF COLLEGE J PERRIN,RUE MARECHAL DE LATTRE DE TASSIGNY,LYON,69009,69389,5
LYON 9 - COLLEGE SCHOELCHER,273 rue Victor Schoëlcher,69009,LYON,19690036900014,0.9993935823440552,CLG,273 RUE VICTOR SCHOELCHER,LYON,69009,69389,1
LYON 9 - COLLEGE SCHOELCHER,273 rue Victor Schoëlcher,69009,LYON,19690036900014,0.9993935823440552,CLG,273 RUE VICTOR SCHOELCHER,LYON,69009,69389,1
LYON 9 - COLLEGE SCHOELCHER,273 rue Victor Schoëlcher,69009,LYON,52217822700016,0.9963032007217407,FOYER SOCIO EDUCATIF VICTOR SCHOELCHER,273 RUE VICTOR SCHOELCHER,LYON,69009,69389,2
LYON 9 - COLLEGE SCHOELCHER,273 rue Victor Schoëlcher,69009,LYON,52217822700016,0.9963032007217407,FOYER SOCIO EDUCATIF VICTOR SCHOELCHER,273 RUE VICTOR SCHOELCHER,LYON,69009,69389,2
LYON 9 - COLLEGE SCHOELCHER,273 rue Victor Schoëlcher,69009,LYON,50189869600015,0.9742186665534973,ASSOCIATION SPORTIVE DU COLLEGE VICTOR SCHOELCHER,273 RUE VICTOR SCHOELCHER,LYON,69009,69389,3
LYON 9 - COLLEGE SCHOELCHER,273 rue Victor Schoëlcher,69009,LYON,50189869600015,0.9742186665534973,ASSOCIATION SPORTIVE DU COLLEGE VICTOR SCHOELCHER,273 RUE VICTOR SCHOELCHER,LYON,69009,69389,3
LYON 9 - COLLEGE SCHOELCHER,273 rue Victor Schoëlcher,69009,LYON,19692703200017,0.924041211605072,CLG,5 PLACE FERBER,LYON,69009,69389,4
LYON 9 - COLLEGE SCHOELCHER,273 rue Victor Schoëlcher,69009,LYON,19692703200017,0.924041211605072,CLG,5 PLACE FERBER,LYON,69009,69389,4
LYON 9 - COLLEGE SCHOELCHER,273 rue Victor Schoëlcher,69009,LYON,80893436800016,0.8897791504859924,FOYER SOCIO EDUCATIF DU COLLEGE JEAN DE VERRAZANE,5 PLACE FERBER,LYON,69009,69389,5
LYON 9 - COLLEGE SCHOELCHER,273 rue Victor Schoëlcher,69009,LYON,80893436800016,0.8897791504859924,FOYER SOCIO EDUCATIF DU COLLEGE JEAN DE VERRAZANE,5 PLACE FERBER,LYON,69009,69389,5
LYON 9 - COLLEGE VERRAZANE,5 place Ferber,69009,LYON,19692703200017,0.9994762539863586,CLG,5 PLACE FERBER,LYON,69009,69389,1
LYON 9 - COLLEGE VERRAZANE,5 place Ferber,69009,LYON,19692703200017,0.9994762539863586,CLG,5 PLACE FERBER,LYON,69009,69389,1
LYON 9 - COLLEGE VERRAZANE,5 place Ferber,69009,LYON,80893436800016,0.9797413349151611,FOYER SOCIO EDUCATIF DU COLLEGE JEAN DE VERRAZANE,5 PLACE FERBER,LYON,69009,69389,2
LYON 9 - COLLEGE VERRAZANE,5 place Ferber,69009,LYON,80893436800016,0.9797413349151611,FOYER SOCIO EDUCATIF DU COLLEGE JEAN DE VERRAZANE,5 PLACE FERBER,LYON,69009,69389,2
LYON 9 - COLLEGE VERRAZANE,5 place Ferber,69009,LYON,19692698400010,0.9106188416481018,CLG,14 RUE MARECHAL DE LATTRE DE TASSIGNY,LYON,69009,69389,3
LYON 9 - COLLEGE VERRAZANE,5 place Ferber,69009,LYON,19692698400010,0.9106188416481018,CLG,14 RUE MARECHAL DE LATTRE DE TASSIGNY,LYON,69009,69389,3
LYON 9 - COLLEGE VERRAZANE,5 place Ferber,69009,LYON,32042061500017,0.7833386659622192,FOYER SOCIO EDUCATIF COLLEGE J PERRIN,RUE MARECHAL DE LATTRE DE TASSIGNY,LYON,69009,69389,4
LYON 9 - COLLEGE VERRAZANE,5 place Ferber,69009,LYON,32042061500017,0.7833386659622192,FOYER SOCIO EDUCATIF COLLEGE J PERRIN,RUE MARECHAL DE LATTRE DE TASSIGNY,LYON,69009,69389,4
LYON 9 - COLLEGE VERRAZANE,5 place Ferber,69009,LYON,19690036900014,0.5697599053382874,CLG,273 RUE VICTOR SCHOELCHER,LYON,69009,69389,5
LYON 9 - COLLEGE VERRAZANE,5 place Ferber,69009,LYON,19690036900014,0.5697599053382874,CLG,273 RUE VICTOR SCHOELCHER,LYON,69009,69389,5
LYON BIOPOLE ASSOCIATION,63 AVENUE TONY GARNIER,69007,LYON,79121570000018,0.9959287047386169,ADGO,20 QUAI CLAUDE BERNARD,LYON,69007,69387,1
LYON BIOPOLE ASSOCIATION,63 AVENUE TONY GARNIER,69007,LYON,48524317400037,0.9946112632751465,LYONBIOPOLE AUVERGNE RHONE ALPES,63 AVENUE TONY GARNIER,LYON,69007,69387,2
LYON BIOPOLE ASSOCIATION,63 AVENUE TONY GARNIER,69007,LYON,81172567000046,0.9899008870124817,ASSOCIATION INTERNATIONALE DE STANDARDISATION BIOLOGIQUE POUR L'EUROPE (IABS EU),24 RUE JEAN BALDASSINI,LYON,69007,69387,3
LYON BIOPOLE ASSOCIATION,63 AVENUE TONY GARNIER,69007,LYON,92307835600014,0.9646422266960144,MEDICAL TRANSLATION ASSOCIATION,18 QUAI CLAUDE BERNARD,LYON,69007,69387,4
LYON BIOPOLE ASSOCIATION,63 AVENUE TONY GARNIER,69007,LYON,92467028400018,0.9633001089096069,ASSOCIATION GESTIA SOLIDAIRE,9 PLACE RASPAIL,LYON,69007,69387,5
LYON BUREAU,15 Rue Jean Corona,69120,VAULX-EN-VELIN,97250785900064,0.9998524188995361,LYON BUREAU,15 RUE JEAN CORONA,VAULX-EN-VELIN,69120,69256,1
LYON BUREAU,15 Rue Jean Corona,69120,VAULX-EN-VELIN,92459773500019,0.9939324259757996,BUREAU DES SPORTS DE L'ECOLE NATIONALE SUPERIEURE D'ARCHITECTURE DE LYON,3 RUE MAURICE AUDIN,VAULX-EN-VELIN,69120,69256,2
LYON BUREAU,15 Rue Jean Corona,69120,VAULX-EN-VELIN,77985233400035,0.9936674237251282,SIRET 77985233400035,15 RUE JEAN CORONA,VAULX-EN-VELIN,69120,69256,3
LYON BUREAU,15 Rue Jean Corona,69120,VAULX-EN-VELIN,89386489200011,0.9777148962020874,NEWCO,15 RUE JEAN CORONA,VAULX-EN-VELIN,69120,69256,4
LYON BUREAU,15 Rue Jean Corona,69120,VAULX-EN-VELIN,99265846800010,0.9703086018562317,BUREAU D'ETUDES BETICE,24 RUE ROBERT DESNOS,VAULX-EN-VELIN,69120,69256,5
LYON DECO,90 Rue de Courpillière,69800,SAINT-PRIEST,79276170200028,0.9988449811935425,LYON DECO,90 ROUTE DE GRENOBLE,SAINT-PRIEST,69800,69290,1
LYON DECO,90 Rue de Courpillière,69800,SAINT-PRIEST,80164239800011,0.9940676689147949,SRD LYON,6 RUE DE GENEVE,SAINT-PRIEST,69800,69290,2
LYON DECO,90 Rue de Courpillière,69800,SAINT-PRIEST,85002045400011,0.9939311742782593,GROUPE LYON DECO,90 ROUTE DE GRENOBLE,SAINT-PRIEST,69800,69290,3
LYON DECO,90 Rue de Courpillière,69800,SAINT-PRIEST,42309312900017,0.9844610095024109,ATELIER DE LYON,6 RUE DE GENEVE,SAINT-PRIEST,69800,69290,4
LYON DECO,90 Rue de Courpillière,69800,SAINT-PRIEST,44020058200037,0.9659499526023865,DECO PEINT,21 RUE DE L ABBE PIERRE,ST PRIEST,69800,69290,5
LYON E-SPORT,291 Rue d'Athènes,69140,RILLIEUX-LA-PAPE,41983845300027,0.9799051284790039,RILLIEUX SPORTS DE CONTACT ET ARTS MARTIAUX,34 AVENUE GENERAL LECLERC,RILLIEUX-LA-PAPE,69140,69286,1
LYON E-SPORT,291 Rue d'Athènes,69140,RILLIEUX-LA-PAPE,88517094400023,0.9428331255912781,YOUFIRST SPORTS BASKET FRANCE,80 AV DU LOUP PENDU,RILLIEUX LA PAPE,69140,69286,2
LYON E-SPORT,291 Rue d'Athènes,69140,RILLIEUX-LA-PAPE,95295307300014,0.9389135837554932,E.L.M.TRANSPORTS,1 RUE DE ROME,RILLIEUX-LA-PAPE,69140,69286,3
LYON E-SPORT,291 Rue d'Athènes,69140,RILLIEUX-LA-PAPE,91147477300015,0.9322325587272644,SPORT'HOPEDIE,7 RUE DE ROME,RILLIEUX-LA-PAPE,69140,69286,4
LYON E-SPORT,291 Rue d'Athènes,69140,RILLIEUX-LA-PAPE,38943483800022,0.8439385890960693,ASS SPORTIVE & CULTURELLE DES SEMAILLES,18 AVENUE DES NATIONS,RILLIEUX-LA-PAPE,69140,69286,5
LYON FENETRES,14 Rue Champ Dolin,69800,SAINT-PRIEST,39804950200030,0.9998713731765747,LYON FENETRES,14 RUE CHAMP DOLIN,SAINT-PRIEST,69800,69290,1
LYON FENETRES,14 Rue Champ Dolin,69800,SAINT-PRIEST,44852006400016,0.9992140531539917,LYON FENETRE POSE L.F.P,14 RUE CHAMP DOLIN,SAINT-PRIEST,69800,69290,2
LYON FENETRES,14 Rue Champ Dolin,69800,SAINT-PRIEST,91353641300010,0.8976694345474243,LYON MOBILITE,2 RUE LAFAYETTE,SAINT-PRIEST,69800,69290,3
LYON FENETRES,14 Rue Champ Dolin,69800,SAINT-PRIEST,35309116800024,0.865626871585846,LGD,59 CHEMIN DE GENAS,SAINT-PRIEST,69800,69290,4
LYON FENETRES,14 Rue Champ Dolin,69800,SAINT-PRIEST,89915233400020,0.8568665385246277,LYON PALETTES,95 CHEMIN DU CHARBONNIER,SAINT-PRIEST,69800,69290,5
LYON HOTEL INTERNATIONAL,70 Quai Charles de Gaulle,69006,LYON,80346212600019,0.9989264607429504,LYON HOTEL INTERNATIONAL,67 QUAI CHARLES DE GAULLE,LYON,69006,69386,1
LYON HOTEL INTERNATIONAL,70 Quai Charles de Gaulle,69006,LYON,80346212600027,0.9967126846313477,MARRIOTT,70 QUAI CHARLES DE GAULLE,LYON,69006,69386,2
LYON HOTEL INTERNATIONAL,70 Quai Charles de Gaulle,69006,LYON,52351096400027,0.9961252808570862,INTERNATIONAL HOTEL MANAGEMENT,27 RUE BOSSUET,LYON,69006,69386,3
LYON HOTEL INTERNATIONAL,70 Quai Charles de Gaulle,69006,LYON,41052055500013,0.9936833381652832,H.I.L.,70 QUAI CHARLES DE GAULLE,LYON,69006,69386,4
LYON HOTEL INTERNATIONAL,70 Quai Charles de Gaulle,69006,LYON,80346212600035,0.9932652711868286,LYON HOTEL INTERNATIONAL,63 QUAI CHARLES DE GAULLE,LYON,69006,69386,5
LYON INDUSTRIES,22 Avenue Karl Marx,69120,VAULX-EN-VELIN,33094146900026,0.9998617172241211,LYON INDUSTRIE,22 AVENUE KARL MARX,VAULX-EN-VELIN,69120,69256,1
LYON INDUSTRIES,22 Avenue Karl Marx,69120,VAULX-EN-VELIN,90438711500010,0.9413971304893494,MATTEI GRAVURE INDUSTRIE,2 RUE HO CHI MINH,VAULX-EN-VELIN,69120,69256,2
LYON INDUSTRIES,22 Avenue Karl Marx,69120,VAULX-EN-VELIN,75356801300035,0.9288308024406433,TECHNO PIEUX LYON OUEST,195 AVENUE ROGER SALENGRO,VAULX-EN-VELIN,69120,69256,3
LYON INDUSTRIES,22 Avenue Karl Marx,69120,VAULX-EN-VELIN,83532539000010,0.9224095344543457,DAR LYON INVESTMENT,14 CHE VOLTAIRE,VAULX EN VELIN,69120,69256,4
LYON INDUSTRIES,22 Avenue Karl Marx,69120,VAULX-EN-VELIN,41100439300012,0.9079245328903198,COREVIS INDUSTRIES,37 AVENUE EUGENIE COTTON,VAULX-EN-VELIN,69120,69256,5
LYON INTERFLORA,103 Avenue Maréchal de Saxe,69003,LYON 3EME ARRONDISSEMENT,56213267000042,0.9993513226509094,INTERFLORA,103 AVENUE MARECHAL DE SAXE,LYON,69003,69383,1
LYON INTERFLORA,103 Avenue Maréchal de Saxe,69003,LYON 3EME ARRONDISSEMENT,79061989400013,0.9970268607139587,FONDS DE DOTATION INTERFLORA REUSSIR ENSEMBLE,103 AVENUE MARECHAL DE SAXE,LYON,69003,69383,2
LYON INTERFLORA,103 Avenue Maréchal de Saxe,69003,LYON 3EME ARRONDISSEMENT,94764899400012,0.9915562868118286,SIRET 94764899400012,103 AVENUE MARECHAL DE SAXE,LYON,69003,69383,3
LYON INTERFLORA,103 Avenue Maréchal de Saxe,69003,LYON 3EME ARRONDISSEMENT,90875095300022,0.9915562868118286,SIRET 90875095300022,103 AVENUE MARECHAL DE SAXE,LYON,69003,69383,4
LYON INTERFLORA,103 Avenue Maréchal de Saxe,69003,LYON 3EME ARRONDISSEMENT,47941467400024,0.9915562868118286,SIRET 47941467400024,103 AVENUE MARECHAL DE SAXE,LYON,69003,69383,5
LYON MACHINE OUTILS,12 Rue Gustave Eiffel,69330,MEYZIEU,34194814900024,0.991943359375,L.M.O.,735 AVENUE HENRI SCHNEIDER,MEYZIEU,69330,69282,1
LYON MACHINE OUTILS,12 Rue Gustave Eiffel,69330,MEYZIEU,42153702800027,0.9440879821777344,FMO,735 AVENUE HENRI SCHNEIDER,MEYZIEU,69330,69282,2
LYON MACHINE OUTILS,12 Rue Gustave Eiffel,69330,MEYZIEU,97754837900014,0.8311742544174194,M.S.L,11 RUE DU COMMERCE,MEYZIEU,69330,69282,3
LYON MACHINE OUTILS,12 Rue Gustave Eiffel,69330,MEYZIEU,92338303800018,0.7999514937400818,W.N.M,CHE DES HAYES,MEYZIEU,69330,69282,4
LYON MACHINE OUTILS,12 Rue Gustave Eiffel,69330,MEYZIEU,95550915300040,0.7723284959793091,SANDVIK MINING AND CONSTRUCTION LYON,19 AVENUE DU MARECHAL DE LATTRE DE TASSIGNY,MEYZIEU,69330,69282,5
LYON MOTO VIRUS,6 Route du Paisy,69570,DARDILLY,40427354200021,0.999408483505249,KYMCO LYON NORD SUZUKI LYON,ROUTE DU PAISY,DARDILLY,69570,69072,1
LYON MOTO VIRUS,24 Rue des Aulnes,69760,LIMONEST,43464345800012,0.9936674237251282,SIRET 43464345800012,24 RUE DES AULNES,LIMONEST,69760,69116,1
LYON MOTO VIRUS,24 Rue des Aulnes,69760,LIMONEST,40427354200039,0.9932447075843811,LABEL OCCASION INDIAN MOTORCYCLE LYON,24 CHE DES AULNES,LIMONEST,69760,69116,2
LYON MOTO VIRUS,6 Route du Paisy,69570,DARDILLY,44260141500015,0.9862196445465088,HONDA MOTO LYON,58 CHEMIN DE LA BRUYERE,DARDILLY,69570,69072,2
LYON MOTO VIRUS,6 Route du Paisy,69570,DARDILLY,80832456000016,0.9686864018440247,AUTO MOTO 80,58 CHEMIN DE LA BRUYERE,DARDILLY,69570,69072,3
LYON MOTO VIRUS,24 Rue des Aulnes,69760,LIMONEST,80033467400028,0.8227461576461792,WAGONES,24 RUE DES AULNES,LIMONEST,69760,69116,3
LYON MOTO VIRUS,6 Route du Paisy,69570,DARDILLY,97150236400047,0.937837541103363,PALAIS DE LA MOTO ALEXIS MOTOS,CHEMIN DE LA BRUYERE,DARDILLY,69570,69072,4
LYON MOTO VIRUS,24 Rue des Aulnes,69760,LIMONEST,40231652500029,0.7615863680839539,G.M. COPIE,24 CHE DES AULNES,LIMONEST,69760,69116,4
LYON MOTO VIRUS,6 Route du Paisy,69570,DARDILLY,53870184800011,0.8987675905227661,DES COMMERCANTS DU POLE MOTO DE DARDILLY,58 CHEMIN DE LA BRUYERE,DARDILLY,69570,69072,5
LYON MOTO VIRUS,24 Rue des Aulnes,69760,LIMONEST,82909270900049,0.6247950196266174,SIRET 82909270900049,13 RUE DES AULNES,LIMONEST,69760,69116,5
LYON YNOV CAMPUS,27 Rue Raoul Servant,69007,LYON 7E ARRONDISSEMENT,79906530500028,0.9977108240127563,Y NOV LIM'ART INFOSUP INGESUP,27 RUE RAOUL SERVANT,LYON,69007,69387,1
LYON YNOV CAMPUS,27 Rue Raoul Servant,69007,LYON 7E ARRONDISSEMENT,83882896000016,0.9924221634864807,Y NOV GAME JAM,27 RUE RAOUL SERVANT,LYON,69007,69387,2
LYON YNOV CAMPUS,27 Rue Raoul Servant,69007,LYON 7E ARRONDISSEMENT,87882680900013,0.988102376461029,BUREAU DES ETUDIANTS YNOV LYON,27 RUE RAOUL SERVANT,LYON,69007,69387,3
LYON YNOV CAMPUS,27 Rue Raoul Servant,69007,LYON 7E ARRONDISSEMENT,84917195400019,0.9756508469581604,TEDXYNOVLYON,27 RUE RAOUL SERVANT,LYON,69007,69387,4
LYON YNOV CAMPUS,27 Rue Raoul Servant,69007,LYON 7E ARRONDISSEMENT,39217437100022,0.9466271996498108,JMT,27 RUE RAOUL SERVANT,LYON,69007,69387,5
LYRE,33 Cours Albert Thomas,69003,LYON,83424417000017,0.9998651742935181,LYRE,33 COURS ALBERT THOMAS,LYON,69003,69383,1
LYRE,33 Cours Albert Thomas,69003,LYON,83424417000025,0.9950965046882629,LYRE MAD,33 COURS ALBERT THOMAS,LYON,69003,69383,2
LYRE,33 Cours Albert Thomas,69003,LYON,50882457000032,0.988875150680542,SCBM,33 COURS ALBERT THOMAS,LYON,69003,69383,3
LYRE,33 Cours Albert Thomas,69003,LYON,77564747200114,0.9498849511146545,CREAI AUVERGNE RHONE ALPES,33 COURS ALBERT THOMAS,LYON,69003,69383,4
LYRE,33 Cours Albert Thomas,69003,LYON,43965120900058,0.9328746795654297,ADMS,33 COURS ALBERT THOMAS,LYON,69003,69383,5
La Mutuelle des Motards,2 rue DES FRERES LOUIS ET EMILE BERTRAND,69200,VENISSIEUX,32853833501038,0.9693732261657715,AMDM,2 RUE DES FRERES BERTRAND,VENISSIEUX,69200,69259,1
La Mutuelle des Motards,2 rue DES FRERES LOUIS ET EMILE BERTRAND,69200,VENISSIEUX,44943531200045,0.9478349089622498,MOVAD,2 RUE DES FRERES LOUIS ET EMILE BERTRAND,VENISSIEUX,69200,69259,2
La Mutuelle des Motards,2 rue DES FRERES LOUIS ET EMILE BERTRAND,69200,VENISSIEUX,51357180200026,0.9446952939033508,CAMPIONI 69,2 RUE DES FRERES LOUIS ET EMILE BERTRAND,VENISSIEUX,69200,69259,3
La Mutuelle des Motards,2 rue DES FRERES LOUIS ET EMILE BERTRAND,69200,VENISSIEUX,44850187400037,0.7699766755104065,BORDEAUX MOTOS ACCESSOIRES,2 RUE DES FRERES LOUIS ET EMILE BERTRAND,VENISSIEUX,69200,69259,4
La Mutuelle des Motards,2 rue DES FRERES LOUIS ET EMILE BERTRAND,69200,VENISSIEUX,94974272000020,0.5940400958061218,NPST,2 RUE DES FRERES LOUIS ET EMILE BERTRAND,VENISSIEUX,69200,69259,5
La Tresse du Boucher,4 impasse du Rhone,69960,CORBAS,42476102100023,0.9968366622924805,LA TRESSE DU BOUCHER,4 IMPASSE DU RHONE,CORBAS,69960,69273,1
La Tresse du Boucher,4 impasse du Rhone,69960,CORBAS,51449230500016,0.6749449968338013,SIRET 51449230500016,4 IMPASSE RACINE,CORBAS,69960,69273,2
La Tresse du Boucher,4 impasse du Rhone,69960,CORBAS,51809239000278,0.654373049736023,DIPENERGIE,IMPASSE DU RHONE,CORBAS,69960,69273,3
La Tresse du Boucher,4 impasse du Rhone,69960,CORBAS,48302368500033,0.6247835159301758,BOUCHERIE LA QUALITE,17 RUE DU VERCORS,CORBAS,69960,69273,4
La Tresse du Boucher,4 impasse du Rhone,69960,CORBAS,92236797400016,0.5874953866004944,INFINITY ODEM HOLDING,4 IMPASSE DU CHALET,CORBAS,69960,69273,5
Laboratoire Dynabio,545 Avenue Victor Hugo,69140,RILLIEUX LA PAPE,43939513800019,0.9968631267547607,DYNABIO DU LOUP PENDU,545 AVENUE VICTOR HUGO,RILLIEUX-LA-PAPE,69140,69286,1
Laboratoire Dynabio,545 Avenue Victor Hugo,69140,RILLIEUX LA PAPE,44309406500606,0.9849633574485779,UNIBIO,545 AVENUE VICTOR HUGO,RILLIEUX-LA-PAPE,69140,69286,2
Laboratoire Dynabio,545 Avenue Victor Hugo,69140,RILLIEUX LA PAPE,42476985900028,0.9698041677474976,DES LABORATOIRES DE MONTESSUY,3 CHEMIN NEUF,RILLIEUX-LA-PAPE,69140,69286,3
Laboratoire Dynabio,545 Avenue Victor Hugo,69140,RILLIEUX LA PAPE,91952360500013,0.8280337452888489,GIE POLYCLINIQUE ET MATERNITE LYON NORD RILLEUX,65 RUE DES CONTAMINES,RILLIEUX-LA-PAPE,69140,69286,4
Laboratoire Dynabio,545 Avenue Victor Hugo,69140,RILLIEUX LA PAPE,43829620400045,0.7488151788711548,LABORATOIR DE MONTESSUY,3 CHEMIN NEUF,RILLIEUX-LA-PAPE,69140,69286,5
Laboratoire Dynabio Croix Rousse,9 place de la Croix-Rousse,69004,LYON 4E ARRONDISSEMENT,87796404900010,0.9915562868118286,SIRET 87796404900010,9 PLACE DE LA CROIX ROUSSE,LYON,69004,69384,1
Laboratoire Dynabio Croix Rousse,9 place de la Croix-Rousse,69004,LYON 4E ARRONDISSEMENT,52303059100029,0.9915562868118286,SIRET 52303059100029,9 PLACE DE LA CROIX ROUSSE,LYON,69004,69384,2
Laboratoire Dynabio Croix Rousse,9 place de la Croix-Rousse,69004,LYON 4E ARRONDISSEMENT,44309406500614,0.9888696670532227,UNIBIO,9 PLACE DE LA CROIX ROUSSE,LYON,69004,69384,3
Laboratoire Dynabio Croix Rousse,9 place de la Croix-Rousse,69004,LYON 4E ARRONDISSEMENT,45287861400018,0.981547474861145,PHARMACIE DE LA CROIX ROUSSE,1 PLACE DE LA CROIX ROUSSE,LYON,69004,69384,4
Laboratoire Dynabio Croix Rousse,9 place de la Croix-Rousse,69004,LYON 4E ARRONDISSEMENT,44782597700013,0.9714993238449097,CROIX ROUSSE 129,129 BOULEVARD DE LA CROIX ROUSSE,LYON,69004,69384,5
Laboratoire Eurofins,67 Rue Gabriel Péri,69100,VILLEURBANNE,35321589000057,0.9978233575820923,LABO.DERMSCAN PALMER RESEARCH PHARMASCAN,114 BOULEVARD DU 11 NOVEMBRE 1918,VILLEURBANNE,69100,69266,1
Laboratoire Eurofins,31 Rue de la Soie,69100,VILLEURBANNE,35321589000057,0.9962474703788757,LABO.DERMSCAN PALMER RESEARCH PHARMASCAN,114 BOULEVARD DU 11 NOVEMBRE 1918,VILLEURBANNE,69100,69266,1
Laboratoire Eurofins,67 Rue Gabriel Péri,69100,VILLEURBANNE,94372481500023,0.9936674237251282,SIRET 94372481500023,67 RUE GABRIEL PERI,VILLEURBANNE,69100,69266,2
Laboratoire Eurofins,31 Rue de la Soie,69100,VILLEURBANNE,34976737600024,0.8883526921272278,SIRET 34976737600024,31 RUE DE LA FILATURE,VILLEURBANNE,69100,69266,2
Laboratoire Eurofins,67 Rue Gabriel Péri,69100,VILLEURBANNE,50501198100063,0.9807480573654175,CENTRE DE BIOLOGIE MEDICALE WILSON,67 RUE GABRIEL PERI,VILLEURBANNE,69100,69266,3
Laboratoire Eurofins,31 Rue de la Soie,69100,VILLEURBANNE,53037090700012,0.8883526921272278,SIRET 53037090700012,31 RUE DE LA FILATURE,VILLEURBANNE,69100,69266,3
Laboratoire Eurofins,67 Rue Gabriel Péri,69100,VILLEURBANNE,39365697000042,0.9053303599357605,EURO FRANCE TEXTILES,35 RUE DOCTEUR ROLLET,VILLEURBANNE,69100,69266,4
Laboratoire Eurofins,31 Rue de la Soie,69100,VILLEURBANNE,97820544100014,0.8559531569480896,SIRET 97820544100014,31 RUE DE L'ESPOIR,VILLEURBANNE,69100,69266,4
Laboratoire Eurofins,67 Rue Gabriel Péri,69100,VILLEURBANNE,52335265600012,0.9026134610176086,EURO CHAUFFAGE,5 AVENUE ROGER SALENGRO,VILLEURBANNE,69100,69266,5
Laboratoire Eurofins,31 Rue de la Soie,69100,VILLEURBANNE,81152762100015,0.8007949590682983,SIRET 81152762100015,30 RUE DE LA SOIE,VILLEURBANNE,69100,69266,5
Laboratoire Montchat,30 Cours Richard Vitton,69003,LYON,41143067100015,0.993188738822937,DU LABORATOIRE MONTCHAT,2 RUE CONSTANT,LYON,69003,69383,1
Laboratoire Montchat,30 Cours Richard Vitton,69003,LYON,50501198100147,0.9059051871299744,EUROFINS CBM 69,30 COURS RICHARD VITTON,LYON,69003,69383,2
Laboratoire Montchat,30 Cours Richard Vitton,69003,LYON,44834311100010,0.8981911540031433,GRANDE PHARMACIE DE MONTCHAT,42 COURS RICHARD VITTON,LYON,69003,69383,3
Laboratoire Montchat,30 Cours Richard Vitton,69003,LYON,81863846200015,0.8696961998939514,MONTCHAT,95 COURS DOCTEUR LONG,LYON,69003,69383,4
Laboratoire Montchat,30 Cours Richard Vitton,69003,LYON,42992701500017,0.8416538238525391,LABORATOIRE LACASSAGNE,49 AVENUE LACASSAGNE,LYON,69003,69383,5
Laboratoire Moulin à Vent,81 a Avenue Francis de Pressensé,69200,VENISSIEUX,84038520700021,0.9707418084144592,SIRET 84038520700021,81 AVENUE FRANCIS DE PRESSENSE,VENISSIEUX,69200,69259,1
