crm_id,crm_name,crm_address,crm_postcode,crm_city,siret_candidate,score,candidate_name,candidate_addr,candidate_city,candidate_postcode,candidate_insee,candidate_state,candidate_last_treatment_date,rank,shap
13,GIE FLAVIEN,16 RUE DE LOMBARDIE,69150,DECINES-CHARPIEU,38343468500038,0.9994956254959106,GIE FLAVIEN GCAT,16 RUE DE LOMBARDIE,DECINES-CHARPIEU,69150,69275,OUVERT,2025-02-04 02:08:45,1,"{""bias"": 1.1616770029067993, ""margin"": 7.591601848602295, ""prob_from_margin"": 0.9994955825673436, ""top"": [{""feature"": ""name_semantic_max"", ""shap"": 2.1264278888702393, ""value"": 0.8813122510910034, ""model_input"": 0.8813122510910034}, {""feature"": ""name_sim_max_pm_dirigeant"", ""shap"": 0.9336140751838684, ""value"": 0.6158071947545632, ""model_input"": 0.6158071947545632}, {""feature"": ""name_token_overlap_max"", ""shap"": 0.8731181621551514, ""value"": 0.6666666666666666, ""model_input"": 0.6666666666666666}, {""feature"": ""token_overlap_ul"", ""shap"": 0.7996577620506287, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""addr_token_overlap"", ""shap"": 0.5699078440666199, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""street_number_diff"", ""shap"": 0.46636664867401123, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_sim_max_etab"", ""shap"": -0.409483939409256, ""value"": 0.6158071947545632, ""model_input"": 0.6158071947545632}, {""feature"": ""name_semantic_second"", ""shap"": 0.36757132411003113, ""value"": 0.7204979658126831, ""model_input"": 0.7204979658126831}, {""feature"": ""is_siege"", ""shap"": 0.2865157425403595, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""name_addr_consistency"", ""shap"": 0.2785058617591858, ""value"": 0.9375, ""model_input"": 0.9375}]}"
13,GIE FLAVIEN,16 RUE DE LOMBARDIE,69150,DECINES-CHARPIEU,78513510400079,0.9869871139526367,ASSOCIATION FLAVIEN,34 RUE VAUCANSON,DECINES-CHARPIEU,69150,69275,OUVERT,2024-03-30 05:54:40,2,"{""bias"": 1.1616770029067993, ""margin"": 4.328712463378906, ""prob_from_margin"": 0.9869870571933793, ""top"": [{""feature"": ""name_semantic_max"", ""shap"": 2.257168769836426, ""value"": 0.7204979658126831, ""model_input"": 0.7204979658126831}, {""feature"": ""name_sim_max_etab"", ""shap"": 1.286723017692566, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_token_overlap_max"", ""shap"": 0.5973403453826904, ""value"": 0.3333333333333333, ""model_input"": 0.3333333333333333}, {""feature"": ""token_overlap_ul"", ""shap"": 0.595001220703125, ""value"": 0.5, ""model_input"": 0.5}, {""feature"": ""street_number_diff"", ""shap"": -0.4832626283168793, ""value"": 18.0, ""model_input"": 18.0}, {""feature"": ""name_sim_max_pm_dirigeant"", ""shap"": -0.42999035120010376, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_addr_consistency"", ""shap"": 0.4112274944782257, ""value"": 0.34137557365858384, ""model_input"": 0.34137557365858384}, {""feature"": ""addr_token_overlap"", ""shap"": -0.3693690598011017, ""value"": 0.16666666666666666, ""model_input"": 0.16666666666666666}, {""feature"": ""name_semantic_second"", ""shap"": -0.3246629238128662, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_jaro_gap"", ""shap"": -0.264009028673172, ""value"": 0.6158071947545632, ""model_input"": 0.6158071947545632}]}"
13,GIE FLAVIEN,16 RUE DE LOMBARDIE,69150,DECINES-CHARPIEU,38343468500012,0.9739100933074951,GIE FLAVIEN GCAT,36 RUE VAUCANSON,DECINES-CHARPIEU,69150,69275,FERME,2025-02-03 02:47:16,3,"{""bias"": 1.1616770029067993, ""margin"": 3.6197686195373535, ""prob_from_margin"": 0.9739100462900573, ""top"": [{""feature"": ""name_semantic_max"", ""shap"": 2.4443702697753906, ""value"": 0.8813122510910034, ""model_input"": 0.8813122510910034}, {""feature"": ""name_sim_max_pm_dirigeant"", ""shap"": 1.185410737991333, ""value"": 0.6158071947545632, ""model_input"": 0.6158071947545632}, {""feature"": ""name_token_overlap_max"", ""shap"": 1.1415668725967407, ""value"": 0.6666666666666666, ""model_input"": 0.6666666666666666}, {""feature"": ""token_overlap_ul"", ""shap"": 0.9158019423484802, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""street_number_diff"", ""shap"": -0.8766348958015442, ""value"": 20.0, ""model_input"": 20.0}, {""feature"": ""addr_token_overlap"", ""shap"": -0.6827345490455627, ""value"": 0.16666666666666666, ""model_input"": 0.16666666666666666}, {""feature"": ""is_siege"", ""shap"": -0.5655191540718079, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_sim_max_etab"", ""shap"": -0.5387581586837769, ""value"": 0.6158071947545632, ""model_input"": 0.6158071947545632}, {""feature"": ""name_addr_consistency"", ""shap"": -0.438679963350296, ""value"": 0.5612664473684211, ""model_input"": 0.5612664473684211}, {""feature"": ""name_semantic_second"", ""shap"": 0.31381940841674805, ""value"": 0.7204979658126831, ""model_input"": 0.7204979658126831}]}"
13,GIE FLAVIEN,16 RUE DE LOMBARDIE,69150,DECINES-CHARPIEU,81520155300014,0.9658247232437134,RENESOLA FRANCE SPV1,16 RUE DE LOMBARDIE,DECINES-CHARPIEU,69150,69275,FERME,2025-02-07 02:27:32,4,"{""bias"": 1.1616770029067993, ""margin"": 3.3414807319641113, ""prob_from_margin"": 0.9658247510001721, ""top"": [{""feature"": ""street_number_diff"", ""shap"": 1.2994794845581055, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""addr_token_overlap"", ""shap"": 1.1396393775939941, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""name_sim_max_etab"", ""shap"": 0.7785604596138, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_semantic_max"", ""shap"": -0.773711621761322, ""value"": 0.528215229511261, ""model_input"": 0.528215229511261}, {""feature"": ""addr_jaro"", ""shap"": 0.5862391591072083, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""type_of_max_name"", ""shap"": 0.5758346319198608, ""value"": 7.0, ""model_input"": 7.0}, {""feature"": ""addr_levenshtein"", ""shap"": 0.49002596735954285, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""name_sim_max_pm_dirigeant"", ""shap"": -0.4123598635196686, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_semantic_second"", ""shap"": -0.3993828594684601, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_token_overlap_max"", ""shap"": -0.31036263704299927, ""value"": 0.0, ""model_input"": 0.0}]}"
13,GIE FLAVIEN,16 RUE DE LOMBARDIE,69150,DECINES-CHARPIEU,92440626700014,0.954536497592926,FONDS DE DOTATION RESSOURCES ET PARTAGES,16 RUE DE LOMBARDIE,DECINES-CHARPIEU,69150,69275,OUVERT,2024-03-30 03:03:55,5,"{""bias"": 1.1616770029067993, ""margin"": 3.044316291809082, ""prob_from_margin"": 0.9545365093597752, ""top"": [{""feature"": ""addr_token_overlap"", ""shap"": 1.1555655002593994, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""name_semantic_max"", ""shap"": -1.027525544166565, ""value"": 0.5213079452514648, ""model_input"": 0.5213079452514648}, {""feature"": ""street_number_diff"", ""shap"": 0.9964548349380493, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_sim_max_etab"", ""shap"": 0.7636392712593079, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""addr_jaro"", ""shap"": 0.5677074193954468, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""type_of_max_name"", ""shap"": 0.5036357045173645, ""value"": 7.0, ""model_input"": 7.0}, {""feature"": ""name_addr_consistency"", ""shap"": -0.458734393119812, ""value"": 0.5085497835497835, ""model_input"": 0.5085497835497835}, {""feature"": ""addr_levenshtein"", ""shap"": 0.4549000859260559, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""name_count"", ""shap"": 0.3475673198699951, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""name_token_overlap_max"", ""shap"": -0.31089460849761963, ""value"": 0.0, ""model_input"": 0.0}]}"
92,GROUPE ADF,4 Rue Louis Pradel,69960,CORBAS,48839388500030,0.9973312616348267,CTRA,4 RUE LOUIS PRADEL,CORBAS,69960,69273,FERME,2025-01-20 03:20:26,1,"{""bias"": 1.1616770029067993, ""margin"": 5.923458576202393, ""prob_from_margin"": 0.9973312122383603, ""top"": [{""feature"": ""name_semantic_max"", ""shap"": 2.4006972312927246, ""value"": 0.9032021164894104, ""model_input"": 0.9032021164894104}, {""feature"": ""name_semantic_second"", ""shap"": 0.9195378422737122, ""value"": 0.887213945388794, ""model_input"": 0.887213945388794}, {""feature"": ""token_overlap_ul"", ""shap"": 0.8976293802261353, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""name_sim_max_pm_dirigeant"", ""shap"": 0.7560335397720337, ""value"": 0.626984126984127, ""model_input"": 0.626984126984127}, {""feature"": ""name_count"", ""shap"": -0.6859331130981445, ""value"": 6.0, ""model_input"": 6.0}, {""feature"": ""addr_token_overlap"", ""shap"": 0.6824686527252197, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""name_sim_max_etab"", ""shap"": -0.5364010334014893, ""value"": 0.626984126984127, ""model_input"": 0.626984126984127}, {""feature"": ""name_token_overlap_max"", ""shap"": 0.5119333267211914, ""value"": 0.3333333333333333, ""model_input"": 0.3333333333333333}, {""feature"": ""street_number_diff"", ""shap"": 0.48386916518211365, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""addr_jaro"", ""shap"": 0.22591404616832733, ""value"": 1.0, ""model_input"": 1.0}]}"
92,GROUPE ADF,4 Rue Louis Pradel,69960,CORBAS,38015320500139,0.9970621466636658,ADF MAINTENANCE INDUSTRIELLE,4 RUE LOUIS PRADEL,CORBAS,69960,69273,FERME,2025-01-25 03:12:25,2,"{""bias"": 1.1616770029067993, ""margin"": 5.8271284103393555, ""prob_from_margin"": 0.997062130452138, ""top"": [{""feature"": ""name_semantic_max"", ""shap"": 2.27225923538208, ""value"": 0.9032021164894104, ""model_input"": 0.9032021164894104}, {""feature"": ""token_overlap_ul"", ""shap"": 0.8289802074432373, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""addr_token_overlap"", ""shap"": 0.7138444781303406, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""name_semantic_second"", ""shap"": 0.688125491142273, ""value"": 0.8698413372039795, ""model_input"": 0.8698413372039795}, {""feature"": ""street_number_diff"", ""shap"": 0.6180657148361206, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_token_overlap_max"", ""shap"": 0.4873277246952057, ""value"": 0.3333333333333333, ""model_input"": 0.3333333333333333}, {""feature"": ""name_count"", ""shap"": -0.3170132040977478, ""value"": 4.0, ""model_input"": 4.0}, {""feature"": ""name_addr_consistency"", ""shap"": -0.3131832480430603, ""value"": 0.5610644257703081, ""model_input"": 0.5610644257703081}, {""feature"": ""name_sim_max_pm_dirigeant"", ""shap"": 0.27842700481414795, ""value"": 0.5610644257703081, ""model_input"": 0.5610644257703081}, {""feature"": ""addr_jaro"", ""shap"": 0.26293817162513733, ""value"": 1.0, ""model_input"": 1.0}]}"
92,GROUPE ADF,4 Rue Louis Pradel,69960,CORBAS,07675022300125,0.996566116809845,ADF NUCLEAIRE,4 RUE LOUIS PRADEL,CORBAS,69960,69273,FERME,2024-03-30 11:25:11,3,"{""bias"": 1.1616770029067993, ""margin"": 5.670620441436768, ""prob_from_margin"": 0.9965661055209288, ""top"": [{""feature"": ""name_semantic_max"", ""shap"": 2.2464938163757324, ""value"": 0.9032021164894104, ""model_input"": 0.9032021164894104}, {""feature"": ""token_overlap_ul"", ""shap"": 0.8138797283172607, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""addr_token_overlap"", ""shap"": 0.6939353942871094, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""name_semantic_second"", ""shap"": 0.665553092956543, ""value"": 0.8538975119590759, ""model_input"": 0.8538975119590759}, {""feature"": ""street_number_diff"", ""shap"": 0.6340678334236145, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_token_overlap_max"", ""shap"": 0.5196262001991272, ""value"": 0.3333333333333333, ""model_input"": 0.3333333333333333}, {""feature"": ""name_addr_consistency"", ""shap"": -0.3711470663547516, ""value"": 0.5610644257703081, ""model_input"": 0.5610644257703081}, {""feature"": ""name_count"", ""shap"": -0.31252768635749817, ""value"": 4.0, ""model_input"": 4.0}, {""feature"": ""addr_jaro"", ""shap"": 0.256155401468277, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""name_jaro_second"", ""shap"": -0.24615174531936646, ""value"": 0.5523809523809524, ""model_input"": 0.5523809523809524}]}"
92,GROUPE ADF,4 Rue Louis Pradel,69960,CORBAS,42908509500025,0.9776480197906494,A.D. INVESTISSEMENTS,4 RUE LOUIS PRADEL,CORBAS,69960,69273,FERME,2024-03-30 02:18:35,4,"{""bias"": 1.1616770029067993, ""margin"": 3.778233528137207, ""prob_from_margin"": 0.9776479922118843, ""top"": [{""feature"": ""addr_token_overlap"", ""shap"": 1.1242263317108154, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""street_number_diff"", ""shap"": 0.9217721819877625, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_sim_max_etab"", ""shap"": 0.8385346531867981, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""addr_jaro"", ""shap"": 0.7259703278541565, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""name_jaro_max"", ""shap"": 0.521472156047821, ""value"": 0.3666666666666667, ""model_input"": 0.3666666666666667}, {""feature"": ""addr_levenshtein"", ""shap"": 0.3748350739479065, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""name_semantic_second"", ""shap"": -0.3558206856250763, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""type_of_max_name"", ""shap"": 0.33828210830688477, ""value"": 7.0, ""model_input"": 7.0}, {""feature"": ""name_sim_max_pm_dirigeant"", ""shap"": -0.32254987955093384, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_levenshtein_max"", ""shap"": -0.3063834011554718, ""value"": 0.050000000000000044, ""model_input"": 0.050000000000000044}]}"
92,GROUPE ADF,4 Rue Louis Pradel,69960,CORBAS,41854508300010,0.9535095691680908,ACTE MEDIA APPLICATIONS,4 RUE LOUIS PRADEL,CORBAS,69960,69273,FERME,2024-03-30 06:31:12,5,"{""bias"": 1.1616770029067993, ""margin"": 3.0209031105041504, ""prob_from_margin"": 0.9535095759298027, ""top"": [{""feature"": ""addr_token_overlap"", ""shap"": 1.300838828086853, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""name_semantic_max"", ""shap"": -1.2749096155166626, ""value"": 0.4924662411212921, ""model_input"": 0.4924662411212921}, {""feature"": ""street_number_diff"", ""shap"": 1.0949556827545166, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_sim_max_etab"", ""shap"": 0.777202308177948, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""addr_jaro"", ""shap"": 0.5702949166297913, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""addr_levenshtein"", ""shap"": 0.5047093629837036, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""type_of_max_name"", ""shap"": 0.49726998805999756, ""value"": 7.0, ""model_input"": 7.0}, {""feature"": ""name_addr_consistency"", ""shap"": -0.3606756329536438, ""value"": 0.5057971014492754, ""model_input"": 0.5057971014492754}, {""feature"": ""name_sim_max_pm_dirigeant"", ""shap"": -0.34063559770584106, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_semantic_second"", ""shap"": -0.32628411054611206, ""value"": 0.0, ""model_input"": 0.0}]}"
2,Groupe SIRENE (IPO),17 Rue Émile Zola,69150,DECINES-CHARPIEU,43339808800024,0.990298867225647,SIRENE,84 AVENUE DES BRUYERES,DECINES-CHARPIEU,69150,69275,FERME,2025-01-19 02:13:24,1,"{""bias"": 1.1616770029067993, ""margin"": 4.625766277313232, ""prob_from_margin"": 0.9902988879115454, ""top"": [{""feature"": ""name_semantic_max"", ""shap"": 2.3037099838256836, ""value"": 0.7122857570648193, ""model_input"": 0.7122857570648193}, {""feature"": ""name_sim_max_etab"", ""shap"": 1.0610994100570679, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_token_overlap_max"", ""shap"": 0.7419798374176025, ""value"": 0.3333333333333333, ""model_input"": 0.3333333333333333}, {""feature"": ""name_crm_contains_cand_max"", ""shap"": 0.6746851205825806, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""token_overlap_ul"", ""shap"": 0.6188183426856995, ""value"": 0.5, ""model_input"": 0.5}, {""feature"": ""street_number_diff"", ""shap"": -0.5274263024330139, ""value"": 67.0, ""model_input"": 67.0}, {""feature"": ""addr_token_overlap"", ""shap"": -0.5235194563865662, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_addr_consistency"", ""shap"": 0.474440336227417, ""value"": 0.29138018843901203, ""model_input"": 0.29138018843901203}, {""feature"": ""addr_levenshtein"", ""shap"": -0.41402527689933777, ""value"": 0.2272727272727273, ""model_input"": 0.2272727272727273}, {""feature"": ""name_semantic_second"", ""shap"": -0.3947824239730835, ""value"": 0.0, ""model_input"": 0.0}]}"
2,Groupe SIRENE (IPO),17 Rue Émile Zola,69150,DECINES-CHARPIEU,37963306800075,0.9892951846122742,IPO TECHNOLOGIE,84 AVENUE DES BRUYERES,DECINES-CHARPIEU,69150,69275,OUVERT,2024-03-30 15:03:05,2,"{""bias"": 1.1616770029067993, ""margin"": 4.526296138763428, ""prob_from_margin"": 0.9892951534810397, ""top"": [{""feature"": ""name_semantic_max"", ""shap"": 2.7568717002868652, ""value"": 0.7459936141967773, ""model_input"": 0.7459936141967773}, {""feature"": ""name_semantic_second"", ""shap"": 0.8941629528999329, ""value"": 0.7122857570648193, ""model_input"": 0.7122857570648193}, {""feature"": ""name_token_overlap_max"", ""shap"": 0.79603111743927, ""value"": 0.3333333333333333, ""model_input"": 0.3333333333333333}, {""feature"": ""name_crm_contains_cand_max"", ""shap"": 0.7547769546508789, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""name_sim_max_pm_dirigeant"", ""shap"": 0.7200280427932739, ""value"": 0.6052631578947368, ""model_input"": 0.6052631578947368}, {""feature"": ""token_overlap_ul"", ""shap"": -0.6450804471969604, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""addr_token_overlap"", ""shap"": -0.6405532360076904, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""street_number_diff"", ""shap"": -0.6178364753723145, ""value"": 67.0, ""model_input"": 67.0}, {""feature"": ""name_addr_consistency"", ""shap"": 0.4209398925304413, ""value"": 0.29138018843901203, ""model_input"": 0.29138018843901203}, {""feature"": ""addr_levenshtein"", ""shap"": -0.3366820812225342, ""value"": 0.2272727272727273, ""model_input"": 0.2272727272727273}]}"
2,Groupe SIRENE (IPO),17 Rue Émile Zola,69150,DECINES-CHARPIEU,81371053000029,0.985114574432373,UP SIGN,15 RUE EMILE ZOLA,DECINES-CHARPIEU,69150,69275,FERME,2024-03-22 15:40:57,3,"{""bias"": 1.1616770029067993, ""margin"": 4.1923723220825195, ""prob_from_margin"": 0.9851145297498164, ""top"": [{""feature"": ""name_semantic_max"", ""shap"": 2.255863904953003, ""value"": 0.7122857570648193, ""model_input"": 0.7122857570648193}, {""feature"": ""name_sim_max_pm_dirigeant"", ""shap"": 1.357718825340271, ""value"": 0.6052631578947368, ""model_input"": 0.6052631578947368}, {""feature"": ""name_crm_contains_cand_max"", ""shap"": 0.7906781435012817, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""name_token_overlap_max"", ""shap"": 0.6877136826515198, ""value"": 0.3333333333333333, ""model_input"": 0.3333333333333333}, {""feature"": ""token_overlap_ul"", ""shap"": -0.6706122159957886, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_semantic_second"", ""shap"": -0.5699700713157654, ""value"": 0.35236066579818726, ""model_input"": 0.35236066579818726}, {""feature"": ""addr_token_overlap"", ""shap"": 0.5165686011314392, ""value"": 0.6, ""model_input"": 0.6}, {""feature"": ""street_number_diff"", ""shap"": -0.3763986825942993, ""value"": 2.0, ""model_input"": 2.0}, {""feature"": ""type_of_max_name"", ""shap"": 0.2339678257703781, ""value"": 7.0, ""model_input"": 7.0}, {""feature"": ""name_addr_consistency"", ""shap"": -0.22880232334136963, ""value"": 0.6237947810703228, ""model_input"": 0.6237947810703228}]}"
2,Groupe SIRENE (IPO),17 Rue Émile Zola,69150,DECINES-CHARPIEU,81354046500024,0.9685171842575073,ENERIS DEVELOPPEMENT,15 RUE EMILE ZOLA,DECINES-CHARPIEU,69150,69275,FERME,2025-02-03 02:51:29,4,"{""bias"": 1.1616770029067993, ""margin"": 3.426323890686035, ""prob_from_margin"": 0.9685171699209298, ""top"": [{""feature"": ""name_semantic_max"", ""shap"": 2.1495916843414307, ""value"": 0.7122857570648193, ""model_input"": 0.7122857570648193}, {""feature"": ""name_sim_max_pm_dirigeant"", ""shap"": 0.978839635848999, ""value"": 0.6052631578947368, ""model_input"": 0.6052631578947368}, {""feature"": ""token_overlap_ul"", ""shap"": -0.7223526239395142, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_token_overlap_max"", ""shap"": 0.7029323577880859, ""value"": 0.3333333333333333, ""model_input"": 0.3333333333333333}, {""feature"": ""name_crm_contains_cand_max"", ""shap"": 0.682989776134491, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""street_number_diff"", ""shap"": -0.44660890102386475, ""value"": 2.0, ""model_input"": 2.0}, {""feature"": ""addr_token_overlap"", ""shap"": 0.4444388747215271, ""value"": 0.6, ""model_input"": 0.6}, {""feature"": ""name_addr_consistency"", ""shap"": -0.3178948163986206, ""value"": 0.5839009287925697, ""model_input"": 0.5839009287925697}, {""feature"": ""ul_vs_pm_indicator"", ""shap"": -0.2977108359336853, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""addr_levenshtein"", ""shap"": 0.26916933059692383, ""value"": 0.9411764705882353, ""model_input"": 0.9411764705882353}]}"
2,Groupe SIRENE (IPO),17 Rue Émile Zola,69150,DECINES-CHARPIEU,44074906700060,0.9003661870956421,NOVACTION ENERGIES,17 RUE EMILE ZOLA,DECINES-CHARPIEU,69150,69275,FERME,2024-03-30 14:29:56,5,"{""bias"": 1.1616770029067993, ""margin"": 2.2012991905212402, ""prob_from_margin"": 0.9003661179644792, ""top"": [{""feature"": ""name_semantic_max"", ""shap"": -1.8851295709609985, ""value"": 0.4235835075378418, ""model_input"": 0.4235835075378418}, {""feature"": ""addr_token_overlap"", ""shap"": 1.1549334526062012, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""street_number_diff"", ""shap"": 1.126037359237671, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_sim_max_pm_dirigeant"", ""shap"": 0.7774796485900879, ""value"": 0.5242690058479532, ""model_input"": 0.5242690058479532}, {""feature"": ""addr_jaro"", ""shap"": 0.6363224983215332, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""addr_levenshtein"", ""shap"": 0.5365581512451172, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""name_count"", ""shap"": 0.45317715406417847, ""value"": 2.0, ""model_input"": 2.0}, {""feature"": ""type_of_max_name"", ""shap"": 0.34355470538139343, ""value"": 7.0, ""model_input"": 7.0}, {""feature"": ""name_token_overlap_max"", ""shap"": -0.3054664134979248, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""token_overlap_ul"", ""shap"": -0.2684602737426758, ""value"": 0.0, ""model_input"": 0.0}]}"
69,HEXATRANS,42b Boulevard des Nations,69960,CORBAS,33902484600042,0.9899882674217224,HEXATRANS,8 AVENUE DE L'INDUSTRIE,CORBAS,69960,69273,OUVERT,2024-03-30 14:09:12,1,"{""bias"": 1.1616770029067993, ""margin"": 4.593929290771484, ""prob_from_margin"": 0.9899882065837248, ""top"": [{""feature"": ""name_semantic_max"", ""shap"": 2.487304449081421, ""value"": 0.9999998807907104, ""model_input"": 0.9999998807907104}, {""feature"": ""token_overlap_ul"", ""shap"": 1.1194061040878296, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""name_token_overlap_max"", ""shap"": 1.068826675415039, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""addr_token_overlap"", ""shap"": -0.8124400973320007, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_sim_max_pm_dirigeant"", ""shap"": 0.7885258197784424, ""value"": 0.4962962962962963, ""model_input"": 0.4962962962962963}, {""feature"": ""is_siege"", ""shap"": -0.7303459644317627, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""street_number_diff"", ""shap"": -0.7173283100128174, ""value"": 34.0, ""model_input"": 34.0}, {""feature"": ""addr_levenshtein"", ""shap"": -0.5661342144012451, ""value"": 0.12, ""model_input"": 0.12}, {""feature"": ""name_crm_contains_cand_max"", ""shap"": 0.4319729804992676, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""addr_jaro"", ""shap"": -0.230051189661026, ""value"": 0.6743840579710145, ""model_input"": 0.6743840579710145}]}"
69,HEXATRANS,42b Boulevard des Nations,69960,CORBAS,32817162400021,0.9827777743339539,GENEST HEXA RHONE,RUE DU CARREAU,CORBAS,69960,69273,FERME,2024-03-22 15:40:57,2,"{""bias"": 1.1616770029067993, ""margin"": 4.044181823730469, ""prob_from_margin"": 0.982777766506258, ""top"": [{""feature"": ""name_semantic_max"", ""shap"": 3.0156099796295166, ""value"": 0.8043506741523743, ""model_input"": 0.8043506741523743}, {""feature"": ""token_overlap_ul"", ""shap"": 1.3773372173309326, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""name_sim_max_etab"", ""shap"": 0.9776114225387573, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_sim_max_pm_dirigeant"", ""shap"": -0.4776475429534912, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""addr_jaro"", ""shap"": -0.4237246513366699, ""value"": 0.5935449735449736, ""model_input"": 0.5935449735449736}, {""feature"": ""name_token_overlap_max"", ""shap"": -0.38545164465904236, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_semantic_second"", ""shap"": -0.37608540058135986, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""type_of_max_name"", ""shap"": 0.3455248177051544, ""value"": 7.0, ""model_input"": 7.0}, {""feature"": ""addr_levenshtein"", ""shap"": -0.32988181710243225, ""value"": 0.24, ""model_input"": 0.24}, {""feature"": ""name_jaro_max"", ""shap"": -0.3103245198726654, ""value"": 0.6198257080610022, ""model_input"": 0.6198257080610022}]}"
