crm_name,crm_address,crm_postcode,crm_city,siret_candidate,score,candidate_name,candidate_addr,candidate_city,candidate_postcode,candidate_insee,candidate_state,candidate_last_treatment_date,rank,shap
DELTA SERVICE LOCATION,29 Route de Lyon,69960,CORBAS,40839310600021,0.9872393012046814,RAPIDE SERVICE BACHES SERVICES,21 AVENUE DE MONTMARTIN,CORBAS,69960,69273,FERME,2025-02-05 02:07:19,5,
DELTA SERVICE LOCATION,29 Route de Lyon,69960,CORBAS,40839310600021,0.9872393012046814,RAPIDE SERVICE BACHES SERVICES,21 AVENUE DE MONTMARTIN,CORBAS,69960,69273,FERME,2025-02-05 02:07:19,5,
DEXIS,92 Avenue des Bruyères,69150,DECINES-CHARPIEU,80019655200031,0.993492066860199,INFINITICS,92 AVENUE DES BRUYERES,DECINES-CHARPIEU,69150,69275,FERME,2025-02-01 02:38:44,1,
DEXIS,92 Avenue des Bruyères,69150,DECINES-CHARPIEU,91034831700017,0.9722653031349182,CNP,92 AVENUE DES BRUYERES,DECINES-CHARPIEU,69150,69275,OUVERT,2025-07-22 05:17:53,2,
DEXIS,92 Avenue des Bruyères,69150,DECINES-CHARPIEU,99292617000018,0.9662413597106934,M&N GROUP,92 AVENUE DES BRUYERES,DECINES-CHARPIEU,69150,69275,OUVERT,2025-10-27 18:26:10,3,
DEXIS,92 Avenue des Bruyères,69150,DECINES-CHARPIEU,82299922300024,0.9611392617225647,BCC,92 AVENUE DES BRUYERES,DECINES-CHARPIEU,69150,69275,OUVERT,2025-02-06 02:31:49,4,
DEXIS,92 Avenue des Bruyères,69150,DECINES-CHARPIEU,33352047600156,0.959388792514801,BOURGOGNE FRANCHE COMTE AUTOMATISMES,92 AVENUE DES BRUYERES,DECINES-CHARPIEU,69150,69275,FERME,2025-09-25 14:10:20,5,
DGDDI LYON,12 AVENUE SIMONE VEIL,69150,DECINES CHARPIEU,44432008900022,0.9262685179710388,HOTEL ECLIPSE,25 AVENUE JEAN JAURES,DECINES-CHARPIEU,69150,69275,OUVERT,2025-02-13 02:32:37,1,
DGDDI LYON,12 AVENUE SIMONE VEIL,69150,DECINES CHARPIEU,48004083100020,0.9193534851074219,DISTRIBUTION SERVICE LYON,AV BEAUREGARD,DECINES-CHARPIEU,69150,69275,FERME,2024-03-22 15:40:57,2,
DGDDI LYON,12 AVENUE SIMONE VEIL,69150,DECINES CHARPIEU,95752298000045,0.8944088816642761,CINE DIGITAL LYON,89 AVENUE DES BRUYERES,DECINES-CHARPIEU,69150,69275,OUVERT,2025-02-04 02:56:02,3,
DGDDI LYON,12 AVENUE SIMONE VEIL,69150,DECINES CHARPIEU,83508352800025,0.8453285694122314,KOPSTER HOTEL,12 AVENUE SIMONE VEIL,DECINES-CHARPIEU,69150,69275,OUVERT,2025-02-10 02:09:29,4,
DGDDI LYON,12 AVENUE SIMONE VEIL,69150,DECINES CHARPIEU,41132150800029,0.8344565629959106,LOGIDOM,12 RUE DE LOMBARDIE,DECINES-CHARPIEU,69150,69275,FERME,2024-03-30 16:38:02,5,
DIATEX,8 Avenue de l’Industrie,69960,CORBAS,33999882500048,0.9994679093360901,DIATEX,8 AVENUE DE L'INDUSTRIE,CORBAS,69960,69273,OUVERT,2025-02-16 02:10:23,1,
DIATEX,8 Avenue de l’Industrie,69960,CORBAS,82789790100027,0.962664008140564,ADEXPERIS,8 AVENUE DE L'INDUSTRIE,CORBAS,69960,69273,FERME,2025-02-02 02:41:01,2,
DIATEX,8 Avenue de l’Industrie,69960,CORBAS,94911703000013,0.9586886167526245,SECUTECH,8 AVENUE DE L'INDUSTRIE,CORBAS,69960,69273,FERME,2024-03-30 15:34:11,3,
DIATEX,8 Avenue de l’Industrie,69960,CORBAS,43916488000023,0.9578269124031067,C B L F R,8 AVENUE DE L'INDUSTRIE,CORBAS,69960,69273,OUVERT,2025-02-08 02:28:24,4,
DIATEX,8 Avenue de l’Industrie,69960,CORBAS,43922065800041,0.950711727142334,T.D.E,8 AVENUE DE L'INDUSTRIE,CORBAS,69960,69273,FERME,2024-03-30 15:49:57,5,
DOLONIS,42 Rue Vaucanson,69150,DECINES-CHARPIEU,42086307800036,0.9998751878738403,DOLONIS,42 RUE VAUCANSON,DECINES-CHARPIEU,69150,69275,OUVERT,2024-03-30 05:40:21,1,
DOLONIS,42 Rue Vaucanson,69150,DECINES-CHARPIEU,47816639000011,0.9935781955718994,TEXABC,42 RUE VAUCANSON,DECINES-CHARPIEU,69150,69275,FERME,2025-02-07 02:25:25,2,
DOLONIS,42 Rue Vaucanson,69150,DECINES-CHARPIEU,48355837500026,0.9679673314094543,DIAKELYS,42 RUE VAUCANSON,DECINES-CHARPIEU,69150,69275,OUVERT,2024-08-02 11:25:13,3,
DOLONIS,42 Rue Vaucanson,69150,DECINES-CHARPIEU,75302836400028,0.9613394737243652,DEVOLYS,42 RUE VAUCANSON,DECINES-CHARPIEU,69150,69275,FERME,2025-02-05 02:26:41,4,
DOLONIS,42 Rue Vaucanson,69150,DECINES-CHARPIEU,53271962200047,0.9328746795654297,BSPM,42 RUE VAUCANSON,DECINES-CHARPIEU,69150,69275,OUVERT,2024-03-30 09:50:11,5,
DigitBoxing and coall,25 Avenue Beauregard,69150,DECINES-CHARPIEU,43136403300040,0.9951849579811096,MATOS 2 BOXE,25 AVENUE BEAUREGARD,DECINES-CHARPIEU,69150,69275,OUVERT,2025-02-08 02:12:27,1,
DigitBoxing and coall,25 Avenue Beauregard,69150,DECINES-CHARPIEU,53438295700015,0.9865781664848328,S.2.M.R,25 AVENUE BEAUREGARD,DECINES-CHARPIEU,69150,69275,FERME,2025-01-31 02:49:19,2,
DigitBoxing and coall,25 Avenue Beauregard,69150,DECINES-CHARPIEU,42173383300022,0.9741235971450806,L.R.P.,25 AVENUE BEAUREGARD,DECINES-CHARPIEU,69150,69275,FERME,2024-03-30 11:04:12,3,
DigitBoxing and coall,25 Avenue Beauregard,69150,DECINES-CHARPIEU,83119206700013,0.9680851697921753,ART METALLIQUE,25 AVENUE BEAUREGARD,DECINES-CHARPIEU,69150,69275,OUVERT,2025-01-30 02:26:50,4,
DigitBoxing and coall,25 Avenue Beauregard,69150,DECINES-CHARPIEU,43974264400024,0.9605749845504761,SMPS,25 AVENUE BEAUREGARD,DECINES-CHARPIEU,69150,69275,FERME,2024-03-30 02:35:38,5,
EASYDIS CORBAS,44 Boulevard des Nations,69960,CORBAS,38312387400505,0.9995386600494385,EASYDIS,BOULEVARD DES NATIONS,CORBAS,69960,69273,FERME,2025-02-10 02:30:58,1,
EASYDIS CORBAS,44 Boulevard des Nations,69960,CORBAS,38312387400497,0.9995386600494385,EASYDIS,BOULEVARD DES NATIONS,CORBAS,69960,69273,OUVERT,2024-03-29 22:32:47,2,
EASYDIS CORBAS,44 Boulevard des Nations,69960,CORBAS,82462272400154,0.9849302768707275,SAMSIC INDOORS,44 BOULEVARD DES NATIONS,CORBAS,69960,69273,FERME,2025-01-30 02:14:09,3,
EASYDIS CORBAS,44 Boulevard des Nations,69960,CORBAS,41016260600025,0.7547144889831543,SEL CORBAS,14 RUE MARCEL MERIEUX,CORBAS,69960,69273,FERME,2024-03-22 15:40:57,4,
EASYDIS CORBAS,44 Boulevard des Nations,69960,CORBAS,48782159700027,0.7244348526000977,COGEDIS MAINTENANCE ET SERVICES,20 BOULEVARD DES NATIONS,CORBAS,69960,69273,FERME,2025-02-13 02:21:03,5,
EBERLE,20 BOULEVARD DES NATIONS,69960,CORBAS,44974369900026,0.9996517896652222,EBERLE FRANCE,20 BOULEVARD DES NATIONS,CORBAS,69960,69273,OUVERT,2024-03-30 09:55:34,1,
EBERLE,20 BOULEVARD DES NATIONS,69960,CORBAS,48017965400029,0.9660313129425049,ANIBER,20 BD DES NATIONS,CORBAS,69960,69273,FERME,2025-01-15 02:28:00,2,
EBERLE,20 BOULEVARD DES NATIONS,69960,CORBAS,21690273400013,0.9437351822853088,MAIRIE,PL CHARLES JOCTEUR,CORBAS,69960,69273,OUVERT,2024-03-30 03:33:42,3,
EBERLE,20 BOULEVARD DES NATIONS,69960,CORBAS,48782159700027,0.9276001453399658,COGEDIS MAINTENANCE ET SERVICES,20 BOULEVARD DES NATIONS,CORBAS,69960,69273,FERME,2025-02-13 02:21:03,4,
EBERLE,20 BOULEVARD DES NATIONS,69960,CORBAS,38347141400029,0.9012171030044556,FP LYON,20 BOULEVARD DES NATIONS,CORBAS,69960,69273,FERME,2024-03-30 12:47:00,5,
ELLERS,29 Boulevard Charles de Gaulle,69150,DECINES-CHARPIEU,79446051900026,0.9999158382415771,ELLERS,29 BOULEVARD CHARLES DE GAULLE,DECINES-CHARPIEU,69150,69275,OUVERT,2024-03-30 07:48:42,1,
ELLERS,29 Boulevard Charles de Gaulle,69150,DECINES-CHARPIEU,87973236000026,0.9985029697418213,ELLERS PROFILS,29 BOULEVARD CHARLES DE GAULLE,DECINES-CHARPIEU,69150,69275,OUVERT,2025-01-24 03:14:17,2,
ELLERS,29 Boulevard Charles de Gaulle,69150,DECINES-CHARPIEU,90393967600016,0.9679700136184692,HACHOD,29 BOULEVARD CHARLES DE GAULLE,DECINES-CHARPIEU,69150,69275,OUVERT,2025-02-16 02:17:15,3,
ELLERS,29 Boulevard Charles de Gaulle,69150,DECINES-CHARPIEU,92116556900010,0.6543071269989014,SIRA ZZ,29 BOULEVARD CHARLES DE GAULLE,DECINES-CHARPIEU,69150,69275,OUVERT,2025-02-15 02:11:10,4,
ELLERS,29 Boulevard Charles de Gaulle,69150,DECINES-CHARPIEU,42411067400019,0.5177354216575623,S M D,93 AVENUE FRANKLIN ROOSEVELT,DECINES-CHARPIEU,69150,69275,OUVERT,2024-03-30 16:40:50,5,
ERIKS N.V.,28 Rue Wilson,69150,DECINES CHARPIEU,37903755900091,0.9993441700935364,ERIKS,28 RUE WILSON,DECINES-CHARPIEU,69150,69275,OUVERT,2025-01-16 03:20:48,1,
ERIKS N.V.,28 Rue Wilson,69150,DECINES CHARPIEU,31122396000064,0.9974014759063721,ERIKS FRANCE HOLDING,28 RUE WILSON,DECINES-CHARPIEU,69150,69275,OUVERT,2025-02-16 02:18:29,2,
ERIKS N.V.,28 Rue Wilson,69150,DECINES CHARPIEU,76680013000144,0.9939146637916565,ERIKS FLEXIBLES & RACCORDS,28 RUE WILSON,DECINES-CHARPIEU,69150,69275,FERME,2025-01-24 03:17:07,3,
ERIKS N.V.,28 Rue Wilson,69150,DECINES CHARPIEU,40787810700066,0.9777516722679138,SUEZ RV TRADING FRANCE,28 RUE WILSON,DECINES-CHARPIEU,69150,69275,FERME,2024-03-30 06:32:43,4,
ERIKS N.V.,28 Rue Wilson,69150,DECINES CHARPIEU,44330413400044,0.9589117765426636,SUEZ RV REBOND INSERTION,28 RUE WILSON,DECINES-CHARPIEU,69150,69275,OUVERT,2025-02-15 02:14:55,5,
EUROMASTER CORBAS,52 Rue Louis Pradel,69960,CORBAS,39252740400678,0.9990841150283813,EUROMASTER FRANCE,52 RUE LOUIS PRADEL,CORBAS,69960,69273,OUVERT,2025-02-14 02:12:06,1,
EUROMASTER CORBAS,52 Rue Louis Pradel,69960,CORBAS,97050509500087,0.9298538565635681,SERVICES EF,52 RUE LOUIS PRADEL,CORBAS,69960,69273,FERME,2024-03-22 15:40:57,2,
EUROMASTER CORBAS,52 Rue Louis Pradel,69960,CORBAS,47854191500011,0.8693249225616455,CHALLENGER,RUE LOUIS PRADEL,CORBAS,69960,69273,FERME,2025-02-01 03:01:54,3,
EUROMASTER CORBAS,52 Rue Louis Pradel,69960,CORBAS,38445469001229,0.8218216300010681,EIS,13 IMPASSE DU 24 AOUT 1944,CORBAS,69960,69273,OUVERT,2025-02-10 02:17:01,4,
EUROMASTER CORBAS,52 Rue Louis Pradel,69960,CORBAS,97890109800019,0.8193145990371704,EURO METAL,16 RUE DU VERCORS,CORBAS,69960,69273,OUVERT,2024-03-30 01:28:59,5,
FEDERAL EXPRESS CORBAS,83 RUE MARCEL MERIEUX,69960,CORBAS,97350535701885,0.997797966003418,TNT,83 RUE MARCEL MERIEUX,CORBAS,69960,69273,OUVERT,2024-03-30 02:40:45,1,
FEDERAL EXPRESS CORBAS,83 RUE MARCEL MERIEUX,69960,CORBAS,38495689200309,0.9961307048797607,FEDEX LOGISTICS SERVICES,83 RUE MARCEL MERIEUX,CORBAS,69960,69273,FERME,2024-03-30 06:01:23,2,
FEDERAL EXPRESS CORBAS,83 RUE MARCEL MERIEUX,69960,CORBAS,94967077200019,0.97929847240448,VALMY PARTNERS,83 RUE MARCEL MERIEUX,CORBAS,69960,69273,OUVERT,2025-02-08 02:15:20,3,
FEDERAL EXPRESS CORBAS,83 RUE MARCEL MERIEUX,69960,CORBAS,47978680800010,0.9746971130371094,CENTRE EXPRESS LIMOUSIN 69,AVENUE DE MONTMARTIN,CORBAS,69960,69273,FERME,2025-07-04 14:16:58,4,
FEDERAL EXPRESS CORBAS,83 RUE MARCEL MERIEUX,69960,CORBAS,84298155700015,0.9727184176445007,NOVA EXPRESS,9 IMPASSE DU CHALET,CORBAS,69960,69273,OUVERT,2025-01-22 02:47:47,5,
FEMAT,28 RUE LOUIS PRADEL,69960,CORBAS,84287252500063,0.9992035031318665,FEMAT GROUPE,28 RUE LOUIS PRADEL,CORBAS,69960,69273,OUVERT,2025-11-27 13:21:10,1,
FEMAT,28 RUE LOUIS PRADEL,69960,CORBAS,84287252500022,0.9992035031318665,FEMAT GROUPE,28 RUE LOUIS PRADEL,CORBAS,69960,69273,FERME,2025-04-20 02:07:47,2,
FEMAT,28 RUE LOUIS PRADEL,69960,CORBAS,94089427200019,0.9915327429771423,FEMAT HOLDING,11 IMPASSE DU RHONE,CORBAS,69960,69273,OUVERT,2025-02-20 10:56:37,3,
FEMAT,28 RUE LOUIS PRADEL,69960,CORBAS,44174995900017,0.9776361584663391,ROOFMART CENTRE EST,28 RUE LOUIS PRADEL,CORBAS,69960,69273,FERME,2024-03-30 11:11:40,4,
FEMAT,28 RUE LOUIS PRADEL,69960,CORBAS,35263586600010,0.8918639421463013,JV CODEBAT,28 RUE LOUIS PRADEL,CORBAS,69960,69273,FERME,2024-03-30 10:48:32,5,
FONTBONNE & FILS,57 Rue Émile Zola,69150,DECINES-CHARPIEU,96650042300035,0.9997566342353821,FONTBONNE ET FILS,57 RUE EMILE ZOLA,DECINES-CHARPIEU,69150,69275,OUVERT,2025-01-14 03:23:53,1,
FONTBONNE & FILS,57 Rue Émile Zola,69150,DECINES-CHARPIEU,33458144400018,0.9254117608070374,PINGEON ET FILS,4 RUE VOUT,DECINES-CHARPIEU,69150,69275,FERME,2024-03-22 15:40:57,2,
FONTBONNE & FILS,57 Rue Émile Zola,69150,DECINES-CHARPIEU,39756468300019,0.8992959260940552,BEN & FILS,RUE DE CATALOGNE,DECINES-CHARPIEU,69150,69275,OUVERT,2024-03-30 13:22:00,3,
FONTBONNE & FILS,57 Rue Émile Zola,69150,DECINES-CHARPIEU,34929586500043,0.8912387490272522,NASARRE ET FILS,RUE PAUL ET MARC BARBEZAT,DECINES-CHARPIEU,69150,69275,OUVERT,2025-09-09 05:17:42,4,
FONTBONNE & FILS,57 Rue Émile Zola,69150,DECINES-CHARPIEU,91098499600017,0.8734397292137146,FLTC,57 RUE EMILE ZOLA,DECINES-CHARPIEU,69150,69275,OUVERT,2025-01-19 02:48:56,5,
FOYER NOTRE DAME DES SANS ABRI DECINES CHARPIEU,51 Avenue Franklin Roosevelt,69150,DECINES-CHARPIEU,94273320500010,0.8524395823478699,EURO PARE BRISE + LYON,51 AVENUE FRANKLIN ROOSEVELT,DECINES-CHARPIEU,69150,69275,OUVERT,2025-05-23 05:15:42,1,
FOYER NOTRE DAME DES SANS ABRI DECINES CHARPIEU,51 Avenue Franklin Roosevelt,69150,DECINES-CHARPIEU,81879433100012,0.7513113617897034,DECINES OLYMPIQUE HANDISPORT,51 RUE DANTON,DECINES-CHARPIEU,69150,69275,OUVERT,2025-02-16 02:16:11,2,
FOYER NOTRE DAME DES SANS ABRI DECINES CHARPIEU,51 Avenue Franklin Roosevelt,69150,DECINES-CHARPIEU,33128901700013,0.7401056289672852,JUM'SERVICE,195 AVENUE FRANKLIN ROOSEVELT,DECINES-CHARPIEU,69150,69275,FERME,2024-03-30 11:33:54,3,
FOYER NOTRE DAME DES SANS ABRI DECINES CHARPIEU,51 Avenue Franklin Roosevelt,69150,DECINES-CHARPIEU,44303932600022,0.7165942192077637,DITIB,127 AVENUE FRANKLIN ROOSEVELT,DECINES-CHARPIEU,69150,69275,OUVERT,2024-03-30 14:25:39,4,
FOYER NOTRE DAME DES SANS ABRI DECINES CHARPIEU,51 Avenue Franklin Roosevelt,69150,DECINES-CHARPIEU,90182384900020,0.7069314122200012,SD2E,185 AVENUE FRANKLIN ROOSEVELT,DECINES-CHARPIEU,69150,69275,FERME,2025-02-01 02:13:05,5,
FRANCE VIANDES,30 Avenue du 24 Août 1944,69960,CORBAS,31563143200046,0.9998871088027954,FRANCE VIANDES,30 AVENUE DU 24 AOUT 1944,CORBAS,69960,69273,OUVERT,2024-03-30 07:22:28,1,
FRANCE VIANDES,30 Avenue du 24 Août 1944,69960,CORBAS,30903362900028,0.9953338503837585,SOC LYONNAISE DES VIANDES,1 AV MONTMARTIN,CORBAS,69960,69273,FERME,2024-03-22 15:40:57,2,
FRANCE VIANDES,30 Avenue du 24 Août 1944,69960,CORBAS,95550756100020,0.9904797673225403,SOCIETE LYONNAISE DES VIANDES,1 AVENUE DE MONTMARTIN,CORBAS,69960,69273,FERME,2024-03-30 12:06:50,3,
FRANCE VIANDES,30 Avenue du 24 Août 1944,69960,CORBAS,41365427800014,0.990016758441925,MARCHE DES VIANDES DE LYON,4 RUE DU MONT BLANC,CORBAS,69960,69273,FERME,2025-01-26 03:03:01,4,
FRANCE VIANDES,30 Avenue du 24 Août 1944,69960,CORBAS,31563143200038,0.9892833232879639,FRANCE VIANDES,36 AVENUE DE MONTMARTIN,CORBAS,69960,69273,FERME,2025-02-07 02:14:12,5,
FRIGO TRANSPORTS 69,Rue de la Vanoise,69960,CORBAS,34450958300052,0.9990335702896118,FRIGO TRANSPORTS 69,RUE DE LA VANOISE,CORBAS,69960,69273,OUVERT,2024-03-30 01:56:04,1,
FRIGO TRANSPORTS 69,Rue de la Vanoise,69960,CORBAS,45285394800035,0.9911516308784485,LOGISTIQUE TRANSPORTS FRIGO MARCEL OMONT,4 RUE DU MONT BLANC,CORBAS,69960,69273,OUVERT,2025-01-18 02:24:22,2,
FRIGO TRANSPORTS 69,Rue de la Vanoise,69960,CORBAS,89746951600016,0.969844400882721,LES FRIGOS DU RHONE,51 RUE MARCEL MERIEUX,CORBAS,69960,69273,OUVERT,2025-01-16 02:57:27,3,
FRIGO TRANSPORTS 69,Rue de la Vanoise,69960,CORBAS,58378011900058,0.9549742937088013,TRANSPORTS RAYMOND DUCROUX,RUE DE LA VANOISE,CORBAS,69960,69273,FERME,2024-03-30 03:14:56,4,
FRIGO TRANSPORTS 69,Rue de la Vanoise,69960,CORBAS,31822472200021,0.8292456269264221,LOCATION ET TRANSPORTS F. MARGIOTTA,20 AVENUE DU 24 AOUT 1944,CORBAS,69960,69273,FERME,2024-03-30 12:27:03,5,
FRUITAS SANCHEZ,69 Rue Marcel Mérieux,69960,CORBAS,31554738000024,0.9995800852775574,FRUTAS SANCHEZ,69 RUE MARCEL MERIEUX,CORBAS,69960,69273,OUVERT,2025-01-19 02:17:55,1,
FRUITAS SANCHEZ,69 Rue Marcel Mérieux,69960,CORBAS,51112302800017,0.9947848916053772,RHONE FRUITS,69 RUE MARCEL MERIEUX,CORBAS,69960,69273,OUVERT,2025-04-29 11:26:25,2,
FRUITAS SANCHEZ,69 Rue Marcel Mérieux,69960,CORBAS,44242245700055,0.9925354719161987,BLAMPIN FRUITS,69 RUE MARCEL MERIEUX,CORBAS,69960,69273,FERME,2024-03-22 15:40:57,3,
FRUITAS SANCHEZ,69 Rue Marcel Mérieux,69960,CORBAS,44242245700048,0.9917460083961487,BLAMPIN FRUITS,69 RUE MARCEL MERIEUX,CORBAS,69960,69273,FERME,2024-03-22 15:40:57,4,
FRUITAS SANCHEZ,69 Rue Marcel Mérieux,69960,CORBAS,53194863600018,0.9894604682922363,GIE DU MARCHE DE GROS LYON CORBAS,69 RUE MARCEL MERIEUX,CORBAS,69960,69273,OUVERT,2024-03-30 01:27:32,5,
Filmor,33 Avenue Franklin Roosevelt,69150,DECINES CHARPIEU,53257969500018,0.96962970495224,HYBAT,33 AVENUE FRANKLIN ROOSEVELT,DECINES-CHARPIEU,69150,69275,OUVERT,2024-03-30 10:08:58,1,
Filmor,33 Avenue Franklin Roosevelt,69150,DECINES CHARPIEU,21690275900010,0.7993337512016296,MAIRIE,PLACE ROGER SALENGRO,DECINES-CHARPIEU,69150,69275,OUVERT,2025-02-15 02:15:08,2,
Filmor,33 Avenue Franklin Roosevelt,69150,DECINES CHARPIEU,41028737900060,0.7885962128639221,HEXCEL REINFORCEMENTS,33 AVENUE FRANKLIN ROOSEVELT,DECINES-CHARPIEU,69150,69275,FERME,2024-03-29 23:57:35,3,
Filmor,33 Avenue Franklin Roosevelt,69150,DECINES CHARPIEU,34203669600025,0.743182897567749,V A C,133 AVENUE FRANKLIN ROOSEVELT,DECINES-CHARPIEU,69150,69275,FERME,2025-01-27 02:41:13,4,
Filmor,33 Avenue Franklin Roosevelt,69150,DECINES CHARPIEU,48952495900017,0.6232457756996155,G.N.S. INVEST,73 AVENUE FRANKLIN ROOSEVELT,DECINES-CHARPIEU,69150,69275,FERME,2024-03-30 11:01:40,5,
G. JACQUEMMOZ ET FILS Corbas,43 Avenue Gabriel Péri,69960,CORBAS,30385874000051,0.9995352029800415,G. JACQUEMMOZ ET FILS,43 AVENUE GABRIEL PERI,CORBAS,69960,69273,OUVERT,2024-03-30 09:26:13,1,
G. JACQUEMMOZ ET FILS Corbas,43 Avenue Gabriel Péri,69960,CORBAS,44290067600028,0.8128740191459656,MARTINEZ ET FILS,83 ROUTE DE LYON,CORBAS,69960,69273,FERME,2024-09-19 13:36:22,2,
G. JACQUEMMOZ ET FILS Corbas,43 Avenue Gabriel Péri,69960,CORBAS,77979065800016,0.806306004524231,DEHARO PERE ET FILS MACONNERIE,LD MAS VILLERME,CORBAS,69960,69273,FERME,2024-03-22 15:40:57,3,
G. JACQUEMMOZ ET FILS Corbas,43 Avenue Gabriel Péri,69960,CORBAS,47878421800263,0.8012352585792542,PETIT FORESTIER SERVICES,43 AV GABRIEL PERI,CORBAS,69960,69273,FERME,2025-02-07 02:11:06,4,
G. JACQUEMMOZ ET FILS Corbas,43 Avenue Gabriel Péri,69960,CORBAS,77574144000579,0.7399129867553711,STRICHER,43 AVENUE GABRIEL PERI,CORBAS,69960,69273,OUVERT,2024-03-29 22:42:23,5,
GAT International,est 4 rue de Collières,69960,CORBAS,31997093500072,0.9625087380409241,GAT INTERNATIONAL GERIB BESSON,2 RUE COLIERE,CORBAS,69960,69273,OUVERT,2025-02-05 02:36:11,1,
GAT International,est 4 rue de Collières,69960,CORBAS,80178657500010,0.9285657405853271,G.E.G.,4 RUE DU DAUPHINE,CORBAS,69960,69273,OUVERT,2025-02-15 02:20:20,2,
GAT International,est 4 rue de Collières,69960,CORBAS,39423231800045,0.8167045712471008,FSI,44 AVENUE DU 24 AOUT 1944,CORBAS,69960,69273,OUVERT,2024-03-30 07:57:09,3,
GAT International,est 4 rue de Collières,69960,CORBAS,49838980800029,0.6769216656684875,BAM INTERNATIONAL,5 RUE DES ALLOBROGES,CORBAS,69960,69273,FERME,2024-03-22 15:40:57,4,
GAT International,est 4 rue de Collières,69960,CORBAS,40013180100013,0.6573923826217651,REP INTERNATIONAL,15 RUE DU DAUPHINE,CORBAS,69960,69273,OUVERT,2025-01-26 03:21:17,5,
GIE FLAVIEN,16 RUE DE LOMBARDIE,69150,DECINES-CHARPIEU,38343468500038,0.9994956254959106,GIE FLAVIEN GCAT,16 RUE DE LOMBARDIE,DECINES-CHARPIEU,69150,69275,OUVERT,2025-02-04 02:08:45,1,
GIE FLAVIEN,16 RUE DE LOMBARDIE,69150,DECINES-CHARPIEU,78513510400079,0.9869871139526367,ASSOCIATION FLAVIEN,34 RUE VAUCANSON,DECINES-CHARPIEU,69150,69275,OUVERT,2024-03-30 05:54:40,2,
GIE FLAVIEN,16 RUE DE LOMBARDIE,69150,DECINES-CHARPIEU,38343468500012,0.9739100933074951,GIE FLAVIEN GCAT,36 RUE VAUCANSON,DECINES-CHARPIEU,69150,69275,FERME,2025-02-03 02:47:16,3,
GIE FLAVIEN,16 RUE DE LOMBARDIE,69150,DECINES-CHARPIEU,81520155300014,0.9658247232437134,RENESOLA FRANCE SPV1,16 RUE DE LOMBARDIE,DECINES-CHARPIEU,69150,69275,FERME,2025-02-07 02:27:32,4,
GIE FLAVIEN,16 RUE DE LOMBARDIE,69150,DECINES-CHARPIEU,92440626700014,0.954536497592926,FONDS DE DOTATION RESSOURCES ET PARTAGES,16 RUE DE LOMBARDIE,DECINES-CHARPIEU,69150,69275,OUVERT,2024-03-30 03:03:55,5,
GROUPE ADF,4 Rue Louis Pradel,69960,CORBAS,48839388500030,0.9973312616348267,CTRA,4 RUE LOUIS PRADEL,CORBAS,69960,69273,FERME,2025-01-20 03:20:26,1,
GROUPE ADF,4 Rue Louis Pradel,69960,CORBAS,38015320500139,0.9970621466636658,ADF MAINTENANCE INDUSTRIELLE,4 RUE LOUIS PRADEL,CORBAS,69960,69273,FERME,2025-01-25 03:12:25,2,
GROUPE ADF,4 Rue Louis Pradel,69960,CORBAS,07675022300125,0.996566116809845,ADF NUCLEAIRE,4 RUE LOUIS PRADEL,CORBAS,69960,69273,FERME,2024-03-30 11:25:11,3,
GROUPE ADF,4 Rue Louis Pradel,69960,CORBAS,42908509500025,0.9776480197906494,A.D. INVESTISSEMENTS,4 RUE LOUIS PRADEL,CORBAS,69960,69273,FERME,2024-03-30 02:18:35,4,
GROUPE ADF,4 Rue Louis Pradel,69960,CORBAS,41854508300010,0.9535095691680908,ACTE MEDIA APPLICATIONS,4 RUE LOUIS PRADEL,CORBAS,69960,69273,FERME,2024-03-30 06:31:12,5,
Groupe SIRENE (IPO),17 Rue Émile Zola,69150,DECINES-CHARPIEU,43339808800024,0.990298867225647,SIRENE,84 AVENUE DES BRUYERES,DECINES-CHARPIEU,69150,69275,FERME,2025-01-19 02:13:24,1,
Groupe SIRENE (IPO),17 Rue Émile Zola,69150,DECINES-CHARPIEU,37963306800075,0.9892951846122742,IPO TECHNOLOGIE,84 AVENUE DES BRUYERES,DECINES-CHARPIEU,69150,69275,OUVERT,2024-03-30 15:03:05,2,
Groupe SIRENE (IPO),17 Rue Émile Zola,69150,DECINES-CHARPIEU,81371053000029,0.985114574432373,UP SIGN,15 RUE EMILE ZOLA,DECINES-CHARPIEU,69150,69275,FERME,2024-03-22 15:40:57,3,
Groupe SIRENE (IPO),17 Rue Émile Zola,69150,DECINES-CHARPIEU,81354046500024,0.9685171842575073,ENERIS DEVELOPPEMENT,15 RUE EMILE ZOLA,DECINES-CHARPIEU,69150,69275,FERME,2025-02-03 02:51:29,4,
Groupe SIRENE (IPO),17 Rue Émile Zola,69150,DECINES-CHARPIEU,44074906700060,0.9003661870956421,NOVACTION ENERGIES,17 RUE EMILE ZOLA,DECINES-CHARPIEU,69150,69275,FERME,2024-03-30 14:29:56,5,
HEXATRANS,42b Boulevard des Nations,69960,CORBAS,33902484600042,0.9899882674217224,HEXATRANS,8 AVENUE DE L'INDUSTRIE,CORBAS,69960,69273,OUVERT,2024-03-30 14:09:12,1,
