crm_name;crm_cp;crm_insee;crm_id;crm_commune;gt_siret;crm_adresse;SITE_CLI_COMMUNE;sirene_insee;sirene_cp;sirene_etat;loc_match_type
GROUPE MONDIAL TISSUS - M417 - STE GENEVIEVE DES BOIS;91700;91549;AC016161;STE GENEVIEVE DES BOIS;41948793900755;8B AVENUE DU HUREPOIX ZAC DE LA CROIX BLANCHE;STE GENEVIEVE DES BOIS;91549;91700;A;insee
 CENTRE COMMUNAL D'ACTION SOCIALE;78000;78646;FR032481;VERSAILLES;26780173600021;53 Rue des Chantiers;VERSAILLES;78646;78000;A;insee
LYCEE POLYVALENT HENRI SELLIER;93190;93046;FR039669;Livry-Gargan;19932120900017;73 Avenue du Colonel Fabien;Livry-Gargan;93046;93190;A;insee
Cleadol;94230;94016;FR036605;CACHAN;79012909200017;9 Rue DE LA GARE;CACHAN;94016;94230;A;insee
Gecko;93100;93048;AC002493;MONTREUIL;48502906000038;59 Rue de la Ferme;MONTREUIL;93048;93100;A;insee
LGBP;95870;95063;AC002462;BEZONS;51055570900060;11 Rue Salvador Allende;BEZONS;95063;95870;A;insee
La citée fertile;93500;93055;AC005140;PANTIN;88201690000012;14 Avenue Édouard Vaillant;PANTIN;93055;93500;A;insee
EXAGONE;94400;94081;AC005969;VITRY SUR SEINE;48307245000032;29 Rue Eugène Derrien;VITRY SUR SEINE;94081;94400;A;insee
Batiss;94200;94041;AC007339;IVRY SUR SEINE;42155841200043;35 Avenue Pierre Sémard;IVRY SUR SEINE;94041;94200;A;insee
Vente unique;93310;93061;AC011654;Le Pré-Saint-Gervais;48492277800010;9 RUE JACQUART;Le Pré-Saint-Gervais;93061;93310;A;insee
OLYMPUS;94150;94065;FR011532;RUNGIS;58202632400175;65 rue de Montlhery;RUNGIS;94065;94150;F;insee
MONDELEZ FRANCE SAS;92140;92023;FR013189;CLAMART;35277585200101;6 avenue Réaumur;CLAMART;92023;92140;F;insee
DKV EUROSERVICE;92150;92073;FR013494;SURESNES;30055840000069;13 à 17, rue Pagès;SURESNES;92073;92150;F;insee
HELLA;93150;93007;FR020097;BLANC MESNIL;78549506000010;11 AVENUE ALBERT EINSTEIN;BLANC MESNIL;93007;93150;F;insee
Diversey;94120;94033;AC008898;FONTENAY SOUS BOIS;41266854300108;201 RUE CARNOT;FONTENAY SOUS BOIS;94033;94120;A;insee
KLDISCOVERY;91370;91645;FR023772;VERRIERES LE BUISSON;41813154600024;2 Impasse de la Noisette;VERRIERES LE BUISSON;91645;91370;A;insee
APERAM;93200;93066;FR025227;ST DENIS;50165161600069;6 Rue André Campra;ST DENIS;93066;93210;A;insee
PURATOS;94150;94065;FR025307;RUNGIS;55200423600261;46 Rue de Montlhéry, Parc d?Affaires Silic;RUNGIS;94065;94150;A;insee
VIGEO SAS;93100;93048;FR025448;MONTREUIL;44305521500026;3 RUE FRANKLIN;MONTREUIL;93048;93100;A;insee
Action Service & Distributie B.V. (IR);91310;91347;FR026853;LONGPONT SUR ORGE;75330823805198;CHE DES ECHASSONS RN 20;LONGPONT SUR ORGE;91347;91310;A;insee
Action Service & Distributie B.V;93150;93007;FR027208;LE BLANC MESNIL;75330823801692;192 Avenue Charles Floquet;LE BLANC MESNIL;93007;93150;A;insee
CUSHMAN & WAKEFIELD;92200;92051;FR027362;NEUILLY SUR SEINE;39973533100023;185 Avenue Achille Peretti;NEUILLY SUR SEINE;92051;92200;F;insee
KOMPASS INTERNATIONAL SEVRES;92310;92072;FR027392;SEVRES;82337413700011;6 Rue Troyon;SEVRES;92072;92310;A;insee
WORLDNET INTERNATIONAL FRANCE;93200;93066;FR031949;ST DENIS;43250055100044;7-11 Rue des Gazomètres;ST DENIS;93066;93210;A;insee
DBF AUDIT VERSAILLES;78000;78646;FR022899;VERSAILLES;32829707200139;60 Rue du Maréchal Foch;VERSAILLES;78646;78000;A;insee
AC ENVIRONNEMENT;94110;94003;AC009794;ARCUEIL;44135591400397;16 rue Marcel Vigneron;ARCUEIL;94003;94110;F;insee
ONE LEASE - FTSM SAS;92000;92050;FR018067;NANTERRE;82464532900023;1 Rue du 1er Mai - Axe Seine Défense Bâtiment Latitude;NANTERRE;92050;92000;A;insee
HIPOTEL PARIS HIPPODROME PARC FLORAL;94340;94042;FR025076;Joinville-le-Pont;88251156100020;1 Allee Edmee Lheureux;Joinville-le-Pont;94042;94340;A;insee
SARL MANTICA - SYNERFIM;91240;91570;AC012028;ST MICHEL SUR ORGE;49064456400018;29 RUE DES ROSIERES;ST MICHEL SUR ORGE;91570;91240;A;insee
ADAGIO ACCESS NOGENT SUR MARNE;94130;94052;FR026831;Nogent-sur-Marne;51363598700250;16 Quai du Port;Nogent-sur-Marne;94052;94130;A;insee
ADAGIO PARIS VINCENNES;94300;94080;FR026875;VINCENNES;50393811000270;42 AVENUE DE PARIS;VINCENNES;94080;94300;A;insee
Hôtel B Paris Boulogne;92100;92012;FR027140;Boulogne-Billancourt;50858022200018;210bis Boulevard Jean Jaures;Boulogne-Billancourt;92012;92100;A;insee
KALYS;93190;93046;AC013420;Livry-Gargan;52986464700019;39 Boulevard Robert Schuman;Livry-Gargan;93046;93190;A;insee
ALL SUITE RUNGIS - GESTORLY;94150;94065;FR029091;RUNGIS;53318756300028;16 Rue du Pont des Halles;RUNGIS;94065;94150;A;insee
NANO LABO;94260;94034;FR034792;FRESNES;81282655000020;28 Avenue des Pépiniéres;FRESNES;94034;94260;A;insee
VSD PUBLISHING;92400;92026;FR037728;COURBEVOIE;95170286900011;5 Rue de l’Industrie;COURBEVOIE;92026;92400;A;insee
FASQUEL FLORENCE;92390;92078;FR038003;VILLENEUVE LA GARENNE;82467372700015;100 Avenue de Verdun;VILLENEUVE LA GARENNE;92078;92390;F;insee
PROPULS'UP;92230;92036;;GENNEVILLIERS;80389525900023;3 Place du Village;GENNEVILLIERS;92036;92230;F;insee
THEATRE NANTERRE-AMANDIERS;92000;92050;;NANTERRE;32489625700015;4 avenue Pablo Picasso;NANTERRE;92050;92000;A;insee
TROX;94150;94065;FR010393;RUNGIS;64200239800120;2 Place Marcel Thirouin;RUNGIS;94065;94150;A;insee
VEOLIA WISSOUS;91320;91689;FR012599;WISSOUS;35338571900292;3 AVENUE LE CONCORDE;WISSOUS;91689;91320;A;insee
PREMIER AIR COURIER INTERNATIONAL;93240;93072;FR013496;STAINS;41777719000030;15 RUE DU BOIS MOUSSAY;STAINS;93072;93240;A;insee
LINE DATA SERVICES NEUILLY SUR SEINE;92200;92051;FR014348;NEUILLY SUR SEINE;41494508900079;27 RUE D ORLEANS;NEUILLY SUR SEINE;92051;92200;F;insee
ACTISOL;94100;94068;FR015417;SAINT MAUR DES FOSSES;39522744000041;51 BRD DES MURIERS;SAINT MAUR DES FOSSES;94068;94210;A;insee
SCP Zarcate Et Ekert;94270;94043;FR015830;KREMLIN BICETRE;78572671200025;18 RUE DANTON;KREMLIN BICETRE;94043;94270;A;insee
IMMOVESLE;78000;78646;AC002954;VERSAILLES;44445600800028;7 rue Jean Mermoz;VERSAILLES;78646;78000;A;insee
AXILLIADE;92300;92044;FR017914;LEVALLOIS PERRET;44894521200042;64 Rue Louise Michel;LEVALLOIS PERRET;92044;92300;A;insee
EQUINOXE;92250;92035;AC004037;GARENNE COLOMBES;39112711500023;11 Avenue Augustine;GARENNE COLOMBES;92035;92250;A;insee
Dat Schaub;94320;94073;AC004508;THIAIS;57206083800032;13 Rue des Alouettes;THIAIS;94073;94320;F;insee
Sudelphone;94400;94081;AC004509;VITRY SUR SEINE;71202270600022;40 Rue Constant Coquelin;VITRY SUR SEINE;94081;94400;A;insee
EDITIONS LARIVIERE;92110;92024;AC006240;CLICHY;57207188400058;12 Rue Mozart;CLICHY;92024;92110;F;insee
ATMOSTAT;94800;94076;AC007407;VILLEJUIF;39915450900026;31 Rue RENE HAMON;VILLEJUIF;94076;94800;F;insee
CUIR CENTER;91700;91235;AC007488;FLEURY MEROGIS;38288020100027;35 Avenue du Hurepoix;FLEURY MEROGIS;91235;91700;A;insee
TIAG INDUSTRIE;78000;78646;AC007776;VERSAILLES;38357380500066;13 Rue Colbert;VERSAILLES;78646;78000;A;insee
STUDIO KREMELIN;94200;94041;AC008311;IVRY SUR SEINE;84102071200011;29 RUE JEAN JACQUES ROUSSEAU;IVRY SUR SEINE;94041;94200;F;insee
ENERGIE ET SERVICE VERSAILLES;78000;78646;AC008315;VERSAILLES;33833520100046;143 Rue Yves le Coz;VERSAILLES;78646;78000;F;insee
DISTRICT ESSONNE FOOTBALL;91220;91103;AC008453;BRETIGNY SUR ORGE;32130424800024;RUE DU CAROUGE;BRETIGNY SUR ORGE;91103;91220;A;insee
CRF ET2441 SAMU SOCIAL 94;94000;94028;AC008952;CRETEIL;77567227230873;46 Rue Eugène Dupuis;CRETEIL;94028;94000;A;insee
SELARL ISRAEL;91700;91549;FR023859;Sainte-Geneviève-des-Bois;44280344100025;120 Avenue Gabriel Péri;Sainte-Geneviève-des-Bois;91549;91700;A;insee
NANOBIOTIX;94800;94076;FR023912;VILLEJUIF;44752160000042;1 Mail du Parv du Pr Georges Mathe;VILLEJUIF;94076;94800;A;insee
Artemis Courtage;94160;94067;AC010389;Saint-Mandé;51244428200036;5 Rue de l'Amiral Courbet;Saint-Mandé;94067;94160;F;insee
GARAGE FAVIER;91390;91434;AC010877;Morsang-sur-Orge;78522462700014;100 Rue Jean Raynal;Morsang-sur-Orge;91434;91390;A;insee
LVG TRANSPORT;93260;93045;FR024605;Les Lilas;53981857500018;24 Avenue Georges Clemenceau;Les Lilas;93045;93260;F;insee
STOCK B;94200;94041;FR024756;Ivry-sur-Seine;43812487700046;36 Rue Maurice Gunsbourg;Ivry-sur-Seine;94041;94200;A;insee
CFA TRAJECTOIRE;78280;78297;AC011558;GUYANCOURT;39324819000026;19 AV DU CENTRE;GUYANCOURT;78297;78280;F;insee
Ecole Charles Peguy;93000;93008;AC011563;BOBIGNY;78550084400010;216 Avenue Henri Barbusse;BOBIGNY;93008;93000;A;insee
EDITIONS LARIVIERE;92110;92024;AC012270;CLICHY;57207188400066;9 ALL JEAN PROUVE;CLICHY;92024;92110;A;insee
MEDIDEC;95100;95018;AC012761;ARGENTEUIL;40336285800025;112 quai de Bezons;ARGENTEUIL;95018;95100;A;insee
ADAPT SIEGE PANTIN;93500;93055;FR026713;PANTIN;77569338500764;14 RUE SCANDICCI;PANTIN;93055;93500;F;insee
VETOADOM;92120;92049;FR027079;MONTROUGE;48024176900011;63 RUE CARVES;MONTROUGE;92049;92120;F;insee
FIDUCIAIRE EXPERTISES CONSEILS;78000;78646;AC015493;VERSAILLES;61200283200048;7 rue Jean Mermoz;VERSAILLES;78646;78000;A;insee
GROUPE LABEL ENVIRONNEMENT;93500;93055;FR028919;PANTIN;82906782600034;41 Rue Delizy;PANTIN;93055;93500;A;insee
 LYCEE RONCERAY;95870;95063;FR031156;BEZONS;20004601900010;5 Rue Marcel Langlois;BEZONS;95063;95870;A;insee
ORDRE DES MEDECINS;94000;94028;AC017586;CRETEIL;78569795400010;4 Rue Octave du Mesnil;CRETEIL;94028;94000;A;insee
SCP LODIER ET BORNET;92170;92075;AC018094;VANVES;31981435600022;40 Rue Jean Bleuzen;VANVES;92075;92170;A;insee
ADOPT AULNAY-SOUS-BOIS;93600;93005;AC018162;AULNAY SOUS BOIS;35183740600906;Centre Commercial O'Parinor, Le Haut De Galy;AULNAY SOUS BOIS;93005;93600;A;insee
ALTA AEROPORT;94150;94065;AC018243;RUNGIS;53100970200014;20 RUE SAARINEN;RUNGIS;94065;94150;F;insee
GIE UNIFRAIS;92000;92050;AC018273;NANTERRE;44753257300022;28 Rue Diderot;NANTERRE;92050;92000;A;insee
IMP ESPOIR CHAT;92320;92020;AC018384;CHATILLON;77573032800264;13 Rue de Bagneux;CHATILLON;92020;92320;A;insee
 MANKIEWICZ FRANCE;78280;78297;FR036077;GUYANCOURT;48529057100044;5 Rue Nicolas Copernic;GUYANCOURT;78297;78280;A;insee
HITECHPROS - CONTRAT DATA;92120;92049;AC018660;MONTROUGE;44028016200023;15 Boulevard du General de Gaulle;MONTROUGE;92049;92120;F;insee
QHS GROUPE IGIENAIR;91700;91549;FR040428;Sainte-Geneviève-des-Bois;43527545800048;12 Rue Lucien Sampaix;Sainte-Geneviève-des-Bois;91549;91700;A;insee
ONDULINE - SITE FREDERIC CLAVEL;92150;92073;;SURESNES;55208836100050;3 Rue Frédéric Clavel;SURESNES;92073;92150;F;insee
VFS GLOBAL SERVICES - CLICHY 2;92110;92024;;CLICHY;50004094400117;92 Boulevard Victor Hugo;CLICHY;92024;92110;A;insee
LYCEE LUCIE AUBRAC;93500;93055;;PANTIN;19930134200010;51 Rue Victor Hugo;PANTIN;93055;93500;A;insee
LACTALIS LOGISTIQUE;94320;94073;AC009416;THIAIS;34329419500049;11 Rue des Alouettes;THIAIS;94073;94320;A;insee
GEFCO GENNEVILLIERS;92230;92036;AC013047;GENNEVILLIERS;78979146400835;134 Rue des Caboeufs;GENNEVILLIERS;92036;92230;A;insee
Uniqlo - SO OUEST;92300;92044;AC013302;LEVALLOIS PERRET;79475900100058;31 RUE D?ALSACE;LEVALLOIS PERRET;92044;92300;A;insee
BUT;94260;94034;FR028735;FRESNES;72204186001344;4 Allée des Platanes;FRESNES;94034;94260;A;insee
BUT;94000;94028;FR028734;Créteil;72204186002060;1 Avenue du Maréchal Foch;Créteil;94028;94000;A;insee
BUT;92230;92036;FR028733;GENNEVILLIERS;72204186002086;106 Av du Vieu Chemin de Saint Denis;GENNEVILLIERS;92036;92230;A;insee
GROUPE COURIR STE GENEVIEVE DES BOIS;91700;91549;AC016347;STE GENEVIEVE DES BOIS;42855996702236;ZAC DE LA CROIX BLANCHE 20/22 Avenue de la croix blanche;STE GENEVIEVE DES BOIS;91549;91700;A;insee
NAUF CEILING SOLUTIONS;94200;94041;AC016330;Ivry-sur-Seine;78413157500218;3 ALLEE DE LA SEINE;Ivry-sur-Seine;94041;94200;A;insee
KNAUF INSULATION;92300;92044;FR035417;Levallois-Perret;34103372800088;155 Rue Anatole France;Levallois-Perret;92044;92300;A;insee
VIVASON ARGENTEUIL;95100;95018;;ARGENTEUIL;50418950700172;76 Avenue Gabriel Peri;ARGENTEUIL;95018;95100;A;insee
Les Métalliers Franciliens;91700;91235;AC004889;FLEURY MEROGIS;41376309500028;9 Rue Ambroise Croizat;FLEURY MEROGIS;91235;91700;A;insee
LEASECOM;94260;94034;AC006671;FRESNES;33155407100224;50 Avenue des Pépiniéres;FRESNES;94034;94260;A;insee
JRF AVOCATS;78000;78646;AC006736;VERSAILLES;53904040200015;13 Rue Colbert;VERSAILLES;78646;78000;A;insee
GI Daikin;92000;92050;FR022900;NANTERRE;96750106500338;31 Rue des Hautes Pâtures;NANTERRE;92050;92000;A;insee
Nel Mobilier;92000;92050;AC009361;NANTERRE;44380197200052;14 Boulevard du Général Leclerc;NANTERRE;92050;92000;A;insee
GI - Schoeller Allibert France - Neuilly-sur-Seine;92200;92051;AC009511;NEUILLY SUR SEINE;48067597400038;176 AV CHARLES DE GAULLE;NEUILLY SUR SEINE;92051;92200;F;insee
AGLC;93120;93027;AC011719;La Courneuve;42241700600026;65 Avenue Jean Mermoz;La Courneuve;93027;93120;A;insee
Chopin EVENEMENT;94700;94046;FR025408;Maisons-Alfort;53511565300037;42 bis Avenue du Général Leclerc;Maisons-Alfort;94046;94700;A;insee
MAIRIE DE CHATENAY MALABRY;92290;92019;FR031717;Châtenay-Malabry;21920019300015;26 RUE DU DOCTEUR LE SAVOUREUX;Châtenay-Malabry;92019;92290;A;insee
THEATRE ROMAIN ROLLAND;94800;94076;FR012440;VILLEJUIF;31719256500016;18 RUE EUGENE VARLIN;VILLEJUIF;94076;94800;A;insee
IFM Electronic;93160;93051;FR015531;NOISY LE GRAND;30895021100067;1-3 rue Jean Richepin;NOISY LE GRAND;93051;93160;A;insee
Comptoirs Océaniques;94320;94073;FR024487;THIAIS;38931791800057;16 Rue du Travy;THIAIS;94073;94320;A;insee
LABORATOIRE EUROFINS VILLE D'AVRAY;92410;92077;AC017046;Ville-d'Avray;38945452100557;5 Rue de Sèvres;Ville-d'Avray;92077;92410;A;insee
LABORATOIRE EUROFINS SCEAUX;92330;92071;AC017047;SCEAUX;38945452100664;108 Rue Houdan;SCEAUX;92071;92330;A;insee
LABORATOIRE EUROFINS LEVALLOIS;92300;92044;AC017034;Levallois-Perret;38945452100656;22 Rue d’Alsace;Levallois-Perret;92044;92300;A;insee
AJRS;78000;78646;FR015523;VERSAILLES;51022743200059;7 rue Jean Mermoz;VERSAILLES;78646;78000;A;insee
ECOMUNDO;92130;92040;AC002398;ISSY LES MOULINEAUX;51267433400010;195 rue Jean-Jacques Rousseau;ISSY LES MOULINEAUX;92040;92130;F;insee
RCA France;93600;93005;AC002945;AULNAY SOUS BOIS;39834232900016;12 RUE JEAN CHAPTAL;AULNAY SOUS BOIS;93005;93600;A;insee
MDY;78000;78646;AC003357;VERSAILLES;77570841500028;6 Place du 8 Mai 1945;VERSAILLES;78646;78000;A;insee
COMITE FAMILIAL ECOLE SAINTE THERESE;95880;95210;AC003356;ENGHIEN LES BAINS;78585735000025;24 Rue de Malleville;ENGHIEN LES BAINS;95210;95880;F;insee
Thales RCS;91220;91494;FR017705;PLESSIS PATE;82335693600026;14 Rue de la Mare aux Joncs;PLESSIS PATE;91494;91220;A;insee
PROPLAN;92110;92024;AC003731;CLICHY;65205790200056;9 allée Jean Prouve;CLICHY;92024;92110;A;insee
SIP - MAIRIE DE GENNEVILLIERS;92230;92036;FR018197;GENNEVILLIERS;21920036700015;177 avenue Gabriel Péri;GENNEVILLIERS;92036;92230;A;insee
SIP - BLAISE PASCAL 21 RUE DE LIERS;91240;91570;FR018183;SAINT MICHEL SUR ORGE;21910570700182;21 Rue de Liers;SAINT MICHEL SUR ORGE;91570;91240;A;insee
SIP -GROUPE SCOLAIRE DESCARTES 1 RUE BIZET;91240;91570;FR018192;SAINT MICHEL SUR ORGE;21910570700026;1 Rue Bizet;SAINT MICHEL SUR ORGE;91570;91240;A;insee
GROUPE SCOLAIRE JULES FERRY 61 RUE DE MONTLHERY;91240;91570;FR018181;SAINT MICHEL SUR ORGE;21910570700190;61 RUE DE MONTLHERY;SAINT MICHEL SUR ORGE;91570;91240;A;insee
SIP GROUPE SCOLAIRE JULESVERNE;91240;91570;FR018185;SAINT MICHEL SUR ORGE;21910570700059;2 RUE DE LA MARE DES BORDES;SAINT MICHEL SUR ORGE;91570;91240;A;insee
SIP - GROUPE SCOLAIRE LORMOY RUE DU HARAS;91240;91570;FR018184;SAINT MICHEL SUR ORGE;21910570700117;RUE DU HARAS => 48.6425247 2.301581;SAINT MICHEL SUR ORGE;91570;91240;A;insee
SIP - CMAT;94350;94079;FR018492;VILLIERS SUR MARNE;21940079300010;10 CHEMIN DES PONCEAUX;VILLIERS SUR MARNE;94079;94350;A;insee
SIP - HOTEL DE VILLE;94230;94016;FR018578;CACHAN;21940016500011;SQUARE DE LA LIBERATION;CACHAN;94016;94230;A;insee
SIP - HOTEL DE VILLE ARCUEIL;94110;94003;FR018587;ARCUEIL;21940003300011;10 AVENUE PAUL DOUMER;ARCUEIL;94003;94110;F;insee
SIP-SITE CENTRAL;94400;94081;FR018643;VITRY SUR SEINE;21940081900575;1 RUE DE MEISSEN;VITRY SUR SEINE;94081;94400;A;insee
SIP-CASO;93400;93070;FR018818;SAINT OUEN SUR SEINE;26930033100023;6 PLACE DE LA REPUBLIQUE;SAINT OUEN SUR SEINE;93070;93400;A;insee
SIP - CONCENTRATEUR LOUIS TALAMONI;94500;94017;FR018800;CHAMPIGNY SUR MARNE;21940017300015;14 rue louis talamoni;CHAMPIGNY SUR MARNE;94017;94500;A;insee
SIP - HOTEL DE VILLE FONTENAY;94120;94033;FR018815;FONTENAY SOUS BOIS;21940033000011;4 ESPLANADE LOUIS BAYEURTE;FONTENAY SOUS BOIS;94033;94120;A;insee
SIP-VITRY-OPH ANTENNE CVM-CA 15 BARBUSSE;94400;94081;AC004694;VITRY SUR SEINE;27940015400019;15 avenue Henri Barbusse;VITRY SUR SEINE;94081;94400;F;insee
SIP-PLAINE COMMUNE-MAISON DES PROJETS;93240;93072;FR018989;STAINS;30120992000034;10 avenue Geoges Sand;STAINS;93072;93240;A;insee
SIP-PLAINE COMMUNE-UT PROPRETE LA COURNEUVE;93120;93027;FR018988;COURNEUVE;40802335600020;93 avenue de la République;COURNEUVE;93027;93120;A;insee
SIP-PLAINE COMMUNE-DECHETTERIE PIERREFITTE;93380;93059;FR018983;PIERREFITTE SUR SEINE;21930059700016;102 rue du Pavé d'Amiens;PIERREFITTE SUR SEINE;93059;93380;F;insee
SIP-LA COURNEUVE- ECOLE PRIMAIRE PAUL DOUMER;93120;93027;AC004929;COURNEUVE;21930027400103;6 rue Paul Doumer;COURNEUVE;93027;93120;A;insee
SIP-LA COURNEUVE- GROUPE SCOL ROBESPIERRE VALLES;93120;93027;AC004928;COURNEUVE;21930027400426;44 Avenue Roger Salengro;COURNEUVE;93027;93120;A;insee
SIP-LA COURNEUVE- COLLEGE RAYMOND POINCARE;93120;93027;AC004891;COURNEUVE;19931188700012;84 AVE DE LA REPUBLIQUE;COURNEUVE;93027;93120;A;insee
SIP- LA COURNEUVE- ECOLE ST EXUPERY;93120;93027;AC004939;COURNEUVE;21930027400301;3 RUE EDGAR QUINET;COURNEUVE;93027;93120;A;insee
SIP- LA COURNEUVE- STADE GEO ANDRE GARDIEN;93120;93027;AC004936;COURNEUVE;49324805800015;126 RUE ANATOLE FRANCE;COURNEUVE;93027;93120;A;insee
SIP-LA COURNEUVE-GROUPE SCOLAIRE L WALLON;93120;93027;AC004958;COURNEUVE;41126153000017;31 avenue Général Leclerc;COURNEUVE;93027;93120;A;insee
SCP DUCHAUSSOY;93350;93013;AC005077;BOURGET;48201669800037;130 avenue de la Division Leclerc;BOURGET;93013;93350;A;insee
SIP-IVRY-Maison de Quartier Monmousseau;94200;94041;FR019309;IVRY SUR SEINE;21940041300015;17, Rue Gaston Monmousseau;IVRY SUR SEINE;94041;94200;A;insee
SIP- IVRY- Gymnase PMC;94200;94041;FR019321;IVRY SUR SEINE;21940041300528;44, rue Le Galleu;IVRY SUR SEINE;94041;94200;A;insee
SIP- IVRY- Ecole Maurice Thorez;94200;94041;FR019322;IVRY SUR SEINE;21940041300247;62, avenue Thorez;IVRY SUR SEINE;94041;94200;A;insee
SIP-IVRY- Ecole Dulcie September;94200;94041;FR019311;IVRY SUR SEINE;21940041300221;4 à 8, rue Jean Jacques Rousseau;IVRY SUR SEINE;94041;94200;A;insee
SIP- IVRY- Ecole Barbusse;94200;94041;FR019323;IVRY SUR SEINE;21940041300197;7, rue Rostaing;IVRY SUR SEINE;94041;94200;A;insee
SIP- IVRY- Groupe scolaire Rosalind Franklin;94200;94041;FR019324;IVRY SUR SEINE;21940041300601;7 Rue Emile Blin;IVRY SUR SEINE;94041;94200;A;insee
SIP- IVRY - Ecole Solomon;94200;94041;FR019325;IVRY SUR SEINE;21940041300064;25, rue Gagnée;IVRY SUR SEINE;94041;94200;A;insee
SIP-IVRY-Groupe Scolaire Rosa Parks;94200;94041;FR019308;IVRY SUR SEINE;21940041300593;84-86, avenue de Verdun;IVRY SUR SEINE;94041;94200;A;insee
SIP-L'HAYE LES ROSES-Mairie Site Principal;94240;94038;FR019279;HAY LES ROSES;21940038900017;41 RUE JEAN JAURES;HAY LES ROSES;94038;94240;A;insee
SIP-SCEAUX-GROUPE SCOLAIRE DU PETIT CHAMBORD;92330;92071;FR019433;SCEAUX;21920071400091;2 Allée de Trevise;SCEAUX;92071;92330;A;insee
SIP-SCEAUX-ECOLE MATERNELLE DU CENTRE;92330;92071;FR019434;SCEAUX;21920071400075;7 rue Margueritte Renaudin;SCEAUX;92071;92330;A;insee
SIP-SCEAUX-ECOLE ELEMENTAIRE DU CENTRE;92330;92071;FR019435;SCEAUX;21920071400083;7 rue Margueritte Renaudin;SCEAUX;92071;92330;A;insee
SIP-SCEAUX-ECOLE MATERNELLE DES BLAGIS;92330;92071;FR019436;SCEAUX;21920071400042;2 place des Ailantes;SCEAUX;92071;92330;A;insee
SIP-SCEAUX-ECOLE ELEMENTAIRE DES BLAGIS;92330;92071;FR019437;SCEAUX;21920071400034;48 rue de Bagneux;SCEAUX;92071;92330;A;insee
SIP-SCEAUX-GROUPE SCOLAIRE DU CLOS ST MARCEL;92330;92071;FR019438;SCEAUX;21920071400067;44 avenue de la Gare;SCEAUX;92071;92330;A;insee
SIP-SCEAUX-CINEMA TRIANON;92330;92071;FR019444;SCEAUX;54204779000010;3 Bis Rue Marguerite Renaudin;SCEAUX;92071;92330;F;insee
SIP-SCEAUX-MAISON DU TOURISME;92330;92071;FR019445;SCEAUX;77572997300021;70 Rue Houdan;SCEAUX;92071;92330;F;insee
QUALICONTACT - CLICHY;92110;92024;FR019419;CLICHY;39457349700036;38 Rue Mozart;CLICHY;92024;92110;A;insee
FIDUCIAIRE DE LA SEINE ST DENIS;93700;93029;AC005504;DRANCY;30020492200029;12 Avenue Voiron;DRANCY;93029;93700;A;insee
SIP-GOSB -Espace Culturel André-Malraux;94270;94043;FR019571;KREMLIN BICETRE;37930439700019;2 PLACE VICTOR HUGO;KREMLIN BICETRE;94043;94270;A;insee
SIP-GOSB -Piscine intercommunale de L'HAY;94240;94038;FR019580;HAY LES ROSES;39459299200017;21 RUE DU HAMEAU;HAY LES ROSES;94038;94240;A;insee
SIP-GOSB -Ecomusée du Val de Bièvre;94260;94034;FR019500;FRESNES;49344330300018;41 RUE MAURICE TENINE;FRESNES;94034;94260;A;insee
SIP-GOSB -Piscine des LAC;91170;91687;FR019549;VIRY CHATILLON;78526207200040;23 Rue Octave Longuet;VIRY CHATILLON;91687;91170;A;insee
DUPONT RESTAURATION;94320;94073;FR019533;THIAIS;41015167400802;16 Rue des Oliviers;THIAIS;94073;94320;F;insee
SIP-VSG- HOTEL DE VILLE;94190;94078;FR019590;VILLENEUVE SAINT GEORGES;21940078500016;103 AV ANATOLE FRANCE;VILLENEUVE SAINT GEORGES;94078;94190;A;insee
SIP-BEZONS-HOTEL DE VILLE - VPN SORTIE INTERNET;95870;95063;FR020048;BEZONS;21950063400015;6 avenue Gabriel Péri;BEZONS;95063;95870;F;insee
SIP-BAGNOLET-OPH BAGNOLET Siège;93170;93006;FR020011;BAGNOLET;27930002400015;25 RUE LENINE;BAGNOLET;93006;93170;F;insee
SIP-COMMUNE DE PANTIN HABITAT-SIEGE;93500;93055;FR020105;PANTIN;27930008100015;6 avenue du 8 mai 1945;PANTIN;93055;93500;F;insee
SIP-SEMISO-BAUER / ST OUEN;93400;93070;AC006381;SAINT OUEN SUR SEINE;66204415500031;162 RUE DU DOCTEUR BAUER;SAINT OUEN SUR SEINE;93070;93400;A;insee
EQIOM FR147;92000;92050;FR020728;NANTERRE;94555054900550;2 Rue Lavoisier;NANTERRE;92050;92000;A;insee
ETPO IDF;92000;92050;FR020220;NANTERRE;32011691600273;101 Avenue François Arago;NANTERRE;92050;92000;F;insee
EQIOM FR144;93100;93048;FR020834;MONTREUIL;94555054900584;17 Rue Saint-Just;MONTREUIL;93048;93100;A;insee
Boulanger - F117;94000;94028;AC006833;CRETEIL;34738457001456;97 Avenue du Maréchal Foch;CRETEIL;94028;94000;A;insee
OREXAD;91240;91570;FR020776;SAINT MICHEL SUR ORGE;32095539602799;5 RUE PAULING - TECHNIPARC;SAINT MICHEL SUR ORGE;91570;91240;A;insee
SIP-COMM DE BOBIGNY-Pavillon Agents de médiation;93000;93008;AC007270;BOBIGNY;21930008400015;11, Impasse Jean-François Lemaître;BOBIGNY;93008;93000;A;insee
